Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Aaron.ai,https://www.crunchbase.com/funding_round/aaron-ai-2-seed--5092340e,Aaron.ai,https://www.crunchbase.com/organization/aaron-ai-2,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-07-01,Seed,,,,Yes,Aaron.ai is the Doctor Assistant powered by conversational AI,"Artificial Intelligence (AI), Health Care, Internet, Machine Learning, SaaS",,https://aaron.ai/,$1M to $10M,3500000,EUR,3665681,M&A,3,,2,,"Axel Springer Plug and Play Accelerator, Plug and Play","306,737"
Seed Round - Ad Rockt,https://www.crunchbase.com/funding_round/ad-rockt-seed--1f827f00,Ad Rockt,https://www.crunchbase.com/organization/ad-rockt,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-08-08,Seed,,,,Yes,Making The Most Advance AI Driven DSP,"Analytics, Artificial Intelligence (AI)",,,,,,,Seed,1,,,,,"588,294"
Grant - Adaptant Solutions,https://www.crunchbase.com/funding_round/adaptant-solutions-ag-grant--d9cd4141,Adaptant Solutions,https://www.crunchbase.com/organization/adaptant-solutions-ag,Grant,"Berlin, Berlin, Germany, Europe",1080000,EUR,1143644,2016-11-18,,,,,No,"Adaptant is a research-performing software, solutions, and services company dedicated to empowering users over their data.","Apps, Automotive, Autonomous Vehicles, Computer Vision, Consulting, Developer Tools, Privacy, Software",,https://www.adaptant.io,Less than $1M,1502500,EUR,1629160,,2,Horizon 2020,1,,Horizon 2020,"506,232"
Series A - akvola Technologies,https://www.crunchbase.com/funding_round/akvolution-series-a--a8912021,akvola Technologies,https://www.crunchbase.com/organization/akvolution,Series A,"Berlin, Berlin, Germany, Europe",,,,2016-08-05,Early Stage Venture,,,,Yes,akvola Technologies is a German water technology company that markets package plants based on a ceramic flotation-filtration process.,"Industrial Engineering, Mechanical Engineering, Packaging Services, Water Purification",,http://www.akvola.com,$10M to $50M,,,,M&A,3,,4,,"Bamac, Bruno Steis, Detlef Taprogge, VNG Innovation","486,561"
Venture Round - Ambulantis BSW GmbH,https://www.crunchbase.com/funding_round/ambulantis-bsw-gmbh-series-unknown--a1ac3ba8,Ambulantis BSW GmbH,https://www.crunchbase.com/organization/ambulantis-bsw-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2016-12-19,,,,,Yes,Ambulantis BSW GmbH is a fast-growing German operator of outpatient care services in the Berlin.,"Health Care, Hospitality",,https://www.ambulantis.de/,Less than $1M,,,,,1,,1,,Sistema Finance,"474,287"
Private Equity Round - Aroundhome,https://www.crunchbase.com/funding_round/aroundhome-private-equity--08590021,Aroundhome,https://www.crunchbase.com/organization/aroundhome,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2016-10-12,Private Equity,,,,Yes,Aroundhome is a online broker for household products and services.,"B2B, B2C, E-Commerce, Home Improvement, Lead Generation, Online Portals, Small and Medium Businesses",,https://www.aroundhome.de/,$1M to $10M,,,,M&A,4,,3,,"Berlin Venture Partners, General Atlantic, ProSiebenSat.1 Media","478,437"
Seed Round - Asana Rebel,https://www.crunchbase.com/funding_round/asana-yoga-seed--ac33f2c3,Asana Rebel,https://www.crunchbase.com/organization/asana-yoga,Seed,"Berlin, Berlin, Germany, Europe",900000,USD,900000,2016-03-17,Seed,,,,Yes,Asana Rebel is a young and growing startup committed to creating highly engaging health and fitness experiences.,"Apps, Fitness, Health Care, Lifestyle, Nutrition, Wellness",,http://www.asanarebel.com/,$1M to $10M,24800000,USD,24800000,Early Stage Venture,4,HTGF | High-Tech Gruenderfonds,4,,"Astutia Ventures, Florian Huber, HTGF | High-Tech Gruenderfonds, Sebastian Johnston","281,246"
Grant - Ask Helmut,https://www.crunchbase.com/funding_round/ask-helmut-grant--cfebb5f1,Ask Helmut,https://www.crunchbase.com/organization/ask-helmut,Grant,"Berlin, Berlin, Germany, Europe",100000,EUR,108582,2016-01-01,,,,,No,"Users can filter by mood, radius, division or number of participating friends to find suitable events and follow their own favorite places.","Event Management, Events",,https://askhelmut.com,$1M to $10M,100000,EUR,108582,,1,Open Data Incubator for Europe (ODINE),1,,Open Data Incubator for Europe (ODINE),"535,867"
Series A - askCharlie,https://www.crunchbase.com/funding_round/askcharlie-series-a--dbaa9fe5,askCharlie,https://www.crunchbase.com/organization/askcharlie,Series A,"Berlin, Berlin, Germany, Europe",,,,2016-11-30,Early Stage Venture,,,,Yes,askCharlie is an online lead generation portal for local service providers.,Service Industry,,https://www.askcharlie.de/,,,,,M&A,1,CHECK24 Ventures,2,,"ApolloCapital, CHECK24 Ventures","463,514"
Pre Seed Round - AssistMe,https://www.crunchbase.com/funding_round/assistme-pre-seed--cfd7af70,AssistMe,https://www.crunchbase.com/organization/assistme,Pre-Seed,"Berlin, Berlin, Germany, Europe",100000,EUR,104570,2016-12-23,Seed,,,,Yes,We are digital pioneers for scientifically based and practice-proven smart assistance solutions to support the care.,"Elder Care, Health Care, Home Health Care, Internet of Things, Medical Device, Outpatient Care, Personal Health, SaaS",,https://www.assistme.io/,$1M to $10M,5050000,EUR,5681542,Early Stage Venture,5,,,,,"607,679"
Seed Round - Atameo,https://www.crunchbase.com/funding_round/atameo-seed--1a1a36f1,Atameo,https://www.crunchbase.com/organization/atameo,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-07-01,Seed,,,,Yes,Atameo automatically captures your trips and turns your travel data into a beautiful travel profile.,"Adventure Travel, Outdoors, Social Network, Tourism, Travel",,http://www.atameo.com,,,,,M&A,1,,2,,"Axel Springer Plug and Play Accelerator, Plug and Play","525,026"
Series A - AudioCure Pharma,https://www.crunchbase.com/funding_round/audiocure-pharma-series-a--8ae0cc95,AudioCure Pharma,https://www.crunchbase.com/organization/audiocure-pharma,Series A,"Berlin, Berlin, Germany, Europe",9000000,EUR,9584665,2016-11-29,Early Stage Venture,,,,Yes,AudioCure is dedicated to the development of drug treatments for hearing disorders with a high unmet medical need.,"Biotechnology, Education, Emergency Medicine, Therapeutics",,https://www.audiocure.com,$1B to $10B,9000000,EUR,9584665,Early Stage Venture,2,MED-EL,2,,"HTGF | High-Tech Gruenderfonds, MED-EL","567,931"
Venture Round - auticon,https://www.crunchbase.com/funding_round/auticon-series-unknown--25764e0d,auticon,https://www.crunchbase.com/organization/auticon,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2016-10-22,,,,,Yes,auticon offers a portfolio of quality management services.,"Information Technology, Software, Test and Measurement",,http://auticon.de/,$10M to $50M,6950000,USD,6950000,,5,Virgin Group,2,,"Moai Capital, Virgin Group","267,044"
Series C - azeti GmbH,https://www.crunchbase.com/funding_round/azeti-networks-ag-series-c--7e653769,azeti GmbH,https://www.crunchbase.com/organization/azeti-networks-ag,Series C,"Berlin, Berlin, Germany, Europe",4000000,USD,4000000,2016-04-25,Late Stage Venture,,,,Yes,azeti is a provider of Internet of Things (IoT) software solutions and enables industrial companies to exploit the potential of their data,"Internet of Things, Software",,http://www.azeti.net,,20820465,USD,20820465,Late Stage Venture,4,Wim Elfrink,1,,Wim Elfrink,"552,823"
Venture Round - Barzahlen,https://www.crunchbase.com/funding_round/barzahlen-series-unknown--649d4445,Barzahlen,https://www.crunchbase.com/organization/barzahlen,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",5368000,EUR,5771869,2016-01-05,,16018454,EUR,17223626,Yes,Barzahlen is a bank-independent payment infrastructure.,"Financial Services, Payments, Software",,https://www.barzahlen.de,$1M to $10M,5368000,EUR,5771869,,4,,1,,GRENKE,"447,162"
Series A - Bayes Holding,https://www.crunchbase.com/funding_round/BayesHolding-series-a--46c3c150,Bayes Holding,https://www.crunchbase.com/organization/BayesHolding,Series A,"Berlin, Berlin, Germany, Europe",4500000,USD,4500000,2016-05-19,Early Stage Venture,,,,Yes,Bayes is an esports startup that harnesses the power of big data to build tools and services.,"Analytics, eSports, SaaS, Software, Sports",,https://www.bayesesports.com,$1M to $10M,18750000,USD,18750000,,5,March Capital,4,3,"DN Capital, Investitionsbank Berlin, LVP, March Capital","343,646"
Seed Round - Baze,https://www.crunchbase.com/funding_round/sanalytica-seed--fc6128e1,Baze,https://www.crunchbase.com/organization/sanalytica,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-10-01,Seed,,,,Yes,"Baze are enable every person to achieve their best health through a science-led, results-driven food and supplement platform.","Beauty, Fitness, Health Care, Wellness",,https://www.baze.com/,$1M to $10M,6000000,USD,6000000,M&A,3,,1,,JVMO,"417,212"
Angel Round - beFelix,https://www.crunchbase.com/funding_round/befelix-angel--319e0911,beFelix,https://www.crunchbase.com/organization/befelix,Angel,"Berlin, Berlin, Germany, Europe",,,,2016-10-04,Seed,,,,Yes,beFelix is a business intelligence tool that helps its users to navigate through relevant sources of knowledge and exchange information.,"Information Technology, Internet, Software",,,,,,,Seed,1,,1,,ABC Accelerator,"427,303"
Pre Seed Round - Belyntic,https://www.crunchbase.com/funding_round/belyntic-pre-seed--8567be25,Belyntic,https://www.crunchbase.com/organization/belyntic,Pre-Seed,"Berlin, Berlin, Germany, Europe",700000,EUR,783655,2016-09-01,Seed,,,,Yes,Novel paradigm-shifting vaccines with emphasis on cellular immunity,"Biotechnology, Health Care, Life Science, Pharmaceutical",,https://belyntic.com/,$1M to $10M,3320000,EUR,3788227,M&A,5,EXIST,1,,EXIST,"420,360"
Series B - Berlin Heals,https://www.crunchbase.com/funding_round/berlin-heals-series-b--168598ac,Berlin Heals,https://www.crunchbase.com/organization/berlin-heals,Series B,"Berlin, Berlin, Germany, Europe",,,,2016-09-12,Early Stage Venture,,,,Yes,Berlin Heals Holding is a developer of implantable medical device,"Health Care, Medical Device",,http://berlinheals.de/,$1M to $10M,11000000,CHF,11847518,,3,,,,,"285,448"
Seed Round - Berliner Berg,https://www.crunchbase.com/funding_round/berliner-berg-seed--6826e220,Berliner Berg,https://www.crunchbase.com/organization/berliner-berg,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-06-01,Seed,,,,Yes,Berliner Berg is a brewery that engages in small-batch craft beer.,"Brewing, Craft Beer, Wine And Spirits",,http://berlinerberg.com,,,,,Seed,1,Menden Ventures Consulting,1,,Menden Ventures Consulting,"632,893"
Series A - BigchainDB,https://www.crunchbase.com/funding_round/bigchaindb-series-a--cafccf6a,BigchainDB,https://www.crunchbase.com/organization/bigchaindb,Series A,"Berlin, Berlin, Germany, Europe",3000000,EUR,3365492,2016-09-27,Early Stage Venture,,,,Yes,"BigchainDB is a blockchain database offering decentralization, immutability and native assets.","Big Data, Bitcoin, Blockchain, Database, Internet, Open Source",,https://www.bigchaindb.com,$1M to $10M,5365492,USD,5365492,Early Stage Venture,2,Earlybird Venture Capital,5,1,"Anthemis, Digital Currency Group, Earlybird Venture Capital, Future Energy Ventures, RWE","619,989"
Seed Round - Billie,https://www.crunchbase.com/funding_round/billie-io-seed--6ae25243,Billie,https://www.crunchbase.com/organization/billie-io,Seed,"Berlin, Berlin, Germany, Europe",3500000,EUR,3690231,2016-12-11,Seed,,,,Yes,"Billie is a fintech startup that provides Buy Now, Pay Later payment methods for the B2B market.","E-Commerce, Finance, Financial Services, FinTech, Small and Medium Businesses",,https://www.billie.io,$50M to $100M,349172542,USD,349172542,Late Stage Venture,5,,7,2,"Avala Capital, Global Founders Capital, Kai Hansen, Picus Capital, Rheingau Founders, Saarbruecker 21, Speedinvest","534,153"
Series C - Blacklane,https://www.crunchbase.com/funding_round/blacklane-series-c--b84c352d,Blacklane,https://www.crunchbase.com/organization/blacklane,Series C,"Berlin, Berlin, Germany, Europe",20000000,USD,20000000,2016-08-01,Late Stage Venture,,,,Yes,Blacklane is a professional chauffeur service that connects users to drivers through their mobile app.,"Apps, Hospitality, Mobile Apps, Professional Services, Tourism, Transportation, Travel",,http://www.blacklane.com,$1M to $10M,203447599,USD,203447599,Late Stage Venture,12,Mercedes-Benz Group AG,1,,Mercedes-Benz Group AG,"627,234"
Series A - Blinkist,https://www.crunchbase.com/funding_round/blinkist-series-a--61b9fcd8,Blinkist,https://www.crunchbase.com/organization/blinkist,Series A,"Berlin, Berlin, Germany, Europe",4000000,EUR,4369837,2016-01-07,Early Stage Venture,,,,Yes,Blinkist offers an app that allows its users to read the most important insights from non-fiction books in 15 minutes.,"Books, Education, Mobile Apps, Reading Apps",,https://blinkist.com,$10M to $50M,34771978,USD,34771978,M&A,5,"Greycroft, Headline",6,2,"Greycroft, HDS Capital, Headline, IBB Ventures, MGO Digital Ventures, Ulf Stahrenberg","306,830"
Seed Round - Blockchain Hub,https://www.crunchbase.com/funding_round/blockchain-hub-seed--e617a822,Blockchain Hub,https://www.crunchbase.com/organization/blockchain-hub,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-06-01,Seed,,,,Yes,BlockchainHub provides an online platform that shares updates and information about the blockchain industry.,Information Technology,,http://blockchainhub.net,Less than $1M,,,,Seed,1,Lab10,1,,Lab10,"414,625"
Venture Round - blogfoster,https://www.crunchbase.com/funding_round/blogfoster-series-unknown--2c2163c3,blogfoster,https://www.crunchbase.com/organization/blogfoster,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2016-07-20,,,,,Yes,blogfoster is a platform for scalable influencer marketing.,"Advertising, Blogging Platforms, Software",,http://blogfoster.com,$1M to $10M,525000,EUR,702899,,3,,3,,"Axel Springer Plug and Play Accelerator, IBB Ventures, Yabeo","422,387"
Private Equity Round - Bonial.com,https://www.crunchbase.com/funding_round/bonial-international-group-private-equity--efb5b127,Bonial.com,https://www.crunchbase.com/organization/bonial-international-group,Private Equity,"Berlin, Berlin, Germany, Europe",90000000,USD,90000000,2016-11-15,Private Equity,,,,Yes,"Bonial.com operates the location based shopping platform worldwide, connecting shoppers with their favorite local stores and brands.","E-Commerce, Information Technology, Local Shopping, Location Based Services",,http://www.bonial.com,$100M to $500M,90000000,USD,90000000,Private Equity,2,,4,,"Axel Springer, Christian Gaiser, Max Biller, Thomas Frieling","440,534"
Series A - bookingkit,https://www.crunchbase.com/funding_round/bookingkit-series-a--501c31a2,bookingkit,https://www.crunchbase.com/organization/bookingkit,Series A,"Berlin, Berlin, Germany, Europe",,,,2016-06-02,Early Stage Venture,,,,Yes,"bookingkit offers booking software for tours, activities, and attractions.","Marketing, Reservations, Software, Tourism, Travel",,https://bookingkit.net,$1M to $10M,5000000,EUR,5883447,,6,,2,,"Intermedia Venture, Robert André Kabs","300,592"
Series A - Boxie24 Lagerraum,https://www.crunchbase.com/funding_round/boxie24-lagerraum-series-a--dba66f3f,Boxie24 Lagerraum,https://www.crunchbase.com/organization/boxie24-lagerraum,Series A,"Berlin, Berlin, Germany, Europe",7500000,USD,7500000,2016-06-22,Early Stage Venture,,,,Yes,Boxie24 Lagerraum ist eines der führenden Unternehmen für Self Storage in Europa.,"E-Commerce, Self-Storage, Warehousing",,https://www.boxie24.com/de-de/lagerraum-mieten,$1M to $10M,7500000,USD,7500000,Early Stage Venture,1,,,,,"615,202"
Series A - Boxie24 Storage,https://www.crunchbase.com/funding_round/box-at-work-series-a--67bd119f,Boxie24 Storage,https://www.crunchbase.com/organization/box-at-work,Series A,"Berlin, Berlin, Germany, Europe",5500000,EUR,6191114,2016-06-21,Early Stage Venture,,,,Yes,Boxie24 is an on-demand service for storage and moving boxes in urban areas.,"Customer Service, Delivery Service, Facilities Support Services",,https://www.boxie24.com,$1M to $10M,5500000,EUR,6191114,Early Stage Venture,1,,,,,"624,419"
Seed Round - BuddyGuard,https://www.crunchbase.com/funding_round/buddyguard-seed--2a9dae73,BuddyGuard,https://www.crunchbase.com/organization/buddyguard,Seed,"Berlin, Berlin, Germany, Europe",1000000,USD,1000000,2016-02-25,Seed,,,,Yes,BuddyGuard offers a home security system and enables its users to control its system through a single device.,"Consumer Electronics, Electronics, Security",,http://www.buddyguard.io,$1M to $10M,5001968,USD,5001968,,3,,,,,"446,881"
Pre Seed Round - Buena,https://www.crunchbase.com/funding_round/home-ht-pre-seed--452020d2,Buena,https://www.crunchbase.com/organization/home-ht,Pre-Seed,"Berlin, Berlin, Germany, Europe",400000,EUR,449590,2016-10-01,Seed,,,,Yes,"Buena cares for your apartments, tenants, and every task that comes with being a landlord. That’s more time for you.","Information Technology, Property Management, Real Estate",,https://www.buena.com,$10M to $50M,15254960,USD,15254960,,6,,2,,"redalpine, Vito One","365,808"
Pre Seed Round - Buena,https://www.crunchbase.com/funding_round/home-ht-pre-seed--6e3e7aca,Buena,https://www.crunchbase.com/organization/home-ht,Pre-Seed,"Berlin, Berlin, Germany, Europe",200000,EUR,227868,2016-04-01,Seed,,,,Yes,"Buena cares for your apartments, tenants, and every task that comes with being a landlord. That’s more time for you.","Information Technology, Property Management, Real Estate",,https://www.buena.com,$10M to $50M,15254960,USD,15254960,,6,,1,,Tim Schumacher,"438,604"
Seed Round - Buying Show,https://www.crunchbase.com/funding_round/buying-show-seed--d51bb93b,Buying Show,https://www.crunchbase.com/organization/buying-show,Seed,"Berlin, Berlin, Germany, Europe",725000,EUR,770457,2016-11-17,Seed,,,,Yes,Buying Show is a two-sided digital wholesale network for brands and retailers.,"B2B, E-Commerce, Fashion, Internet, Professional Networking, Retail, Wholesale",,https://buyingshow.com/,$1M to $10M,3215000,EUR,3607374,Seed,4,,4,,"Isaac Applbaum, Maureen Skelly Bonini, Nikolaus Weil, Zalando","253,036"
Seed Round - Buying Show,https://www.crunchbase.com/funding_round/buying-show-seed--351d70cf,Buying Show,https://www.crunchbase.com/organization/buying-show,Seed,"Berlin, Berlin, Germany, Europe",1700000,EUR,1869262,2016-07-25,Seed,,,,Yes,Buying Show is a two-sided digital wholesale network for brands and retailers.,"B2B, E-Commerce, Fashion, Internet, Professional Networking, Retail, Wholesale",,https://buyingshow.com/,$1M to $10M,3215000,EUR,3607374,Seed,4,"Global Founders Capital, Rocket Internet",5,,"Cavalry Ventures, DN Capital, Global Founders Capital, Rocket Internet, Target Global","653,528"
Seed Round - Buying Show,https://www.crunchbase.com/funding_round/buying-show-seed--eb8ee4ea,Buying Show,https://www.crunchbase.com/organization/buying-show,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-04-13,Seed,,,,Yes,Buying Show is a two-sided digital wholesale network for brands and retailers.,"B2B, E-Commerce, Fashion, Internet, Professional Networking, Retail, Wholesale",,https://buyingshow.com/,$1M to $10M,3215000,EUR,3607374,Seed,4,,1,,Marco Valta,"495,363"
Seed Round - CampusScout,https://www.crunchbase.com/funding_round/campusscout-seed--a0c417c2,CampusScout,https://www.crunchbase.com/organization/campusscout,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-09-01,Seed,,,,Yes,"CampusScout recruits apprentices, (dual) students, graduates and young professionals for universities and companies.","Recruiting, Staffing Agency",,https://campusscout.com/,,,,,Seed,1,,1,,etventure,"415,558"
Seed Round - CANDIS,https://www.crunchbase.com/funding_round/candis-seed--7be64a57,CANDIS,https://www.crunchbase.com/organization/candis,Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1086764,2016-03-02,Seed,,,,Yes,CANDIS is Berlin-based company that offers an intelligent platform for automated accounting.,"Accounting, Artificial Intelligence (AI), Financial Services, FinTech, SaaS, Software",,https://candis.io,$1M to $10M,28900000,EUR,31204524,Late Stage Venture,5,Point Nine,2,,"Fly Ventures, Point Nine","300,808"
Series A - CareerFoundry,https://www.crunchbase.com/funding_round/careerfoundry-series-a--3c100e41,CareerFoundry,https://www.crunchbase.com/organization/careerfoundry,Series A,"Berlin, Berlin, Germany, Europe",5000000,USD,5000000,2016-04-18,Early Stage Venture,,,,Yes,"CareerFoundry mentors clients on how to become a designer, web developers, data analysts, and digital marketers.","EdTech, Education",,http://careerfoundry.com,$1M to $10M,11765640,USD,11765640,,6,,3,1,"Bauer Venture, IBB Ventures, TEV Ventures","17,827"
Convertible Note - CareerFoundry,https://www.crunchbase.com/funding_round/careerfoundry-convertible-note--9accde1a,CareerFoundry,https://www.crunchbase.com/organization/careerfoundry,Convertible Note,"Berlin, Berlin, Germany, Europe",90363,USD,90363,2016-06-24,,,,,No,"CareerFoundry mentors clients on how to become a designer, web developers, data analysts, and digital marketers.","EdTech, Education",,http://careerfoundry.com,$1M to $10M,11765640,USD,11765640,,6,,1,,Maciej Artur Noga,"646,613"
Venture Round - CareerFoundry,https://www.crunchbase.com/funding_round/careerfoundry-series-unknown--9012e367,CareerFoundry,https://www.crunchbase.com/organization/careerfoundry,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2016-01-01,,,,,Yes,"CareerFoundry mentors clients on how to become a designer, web developers, data analysts, and digital marketers.","EdTech, Education",,http://careerfoundry.com,$1M to $10M,11765640,USD,11765640,,6,Elephant & Castle Capital,1,,Elephant & Castle Capital,"487,633"
Seed Round - Careship,https://www.crunchbase.com/funding_round/careship-seed--2b6ae3d8,Careship,https://www.crunchbase.com/organization/careship,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-08-30,Seed,,,,Yes,Careship helps families find the right caregiver for their loved ones.,"Health Care, Home Services, Wellness",,https://www.careship.de,$10M to $50M,11349276,USD,11349276,M&A,4,Atlantic Labs,2,,"Atlantic Labs, Axel Springer Plug and Play Accelerator","403,838"
Seed Round - Caroobi,https://www.crunchbase.com/funding_round/caroobi-seed--f097943e,Caroobi,https://www.crunchbase.com/organization/caroobi,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-05-25,Seed,,,,Yes,Caroobi is an integrated marketplace for automotive aftersales.,"Automotive, Internet, Marketplace",,https://caroobi.com,$10M to $50M,20000000,USD,20000000,Early Stage Venture,4,,6,1,"Cavalry Ventures, Cherry Ventures, DN Capital, Fabrice Grinda, FJ Labs, TA Ventures","590,498"
Series A - Cashboard,https://www.crunchbase.com/funding_round/cashboard-2-series-a--acf1fa7c,Cashboard,https://www.crunchbase.com/organization/cashboard-2,Series A,"Berlin, Berlin, Germany, Europe",3000000,EUR,3163389,2016-11-23,Early Stage Venture,,,,Yes,Cashboard allows retail investors to invest in a personal tailored and scientifically diversified portfolio.,"Finance, Financial Services, Impact Investing, Personal Finance, Wealth Management",,http://www.cashboard.de,$1M to $10M,5163389,USD,5163389,Early Stage Venture,3,Digital Space Ventures,4,,"500 Global, Digital Space Ventures, EarlyBird, redalpine","561,887"
