Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Anytype,https://www.crunchbase.com/funding_round/anytype-seed--7a3454a1,Anytype,https://www.crunchbase.com/organization/anytype,Seed,"Berlin, Berlin, Germany, Europe",,,,2020-11-19,Seed,,,,Yes,Anytype is a developer of file storage software for Web3 that is intended to provide a secure location for digital content.,"Blockchain, Operating Systems, Software",,https://anytype.io,$1B to $10B,14684858,USD,14684858,Early Stage Venture,6,,,,,"441,178"
Seed Round - Anytype,https://www.crunchbase.com/funding_round/anytype-seed--9f83df5b,Anytype,https://www.crunchbase.com/organization/anytype,Seed,"Berlin, Berlin, Germany, Europe",,,,2020-02-21,Seed,,,,Yes,Anytype is a developer of file storage software for Web3 that is intended to provide a secure location for digital content.,"Blockchain, Operating Systems, Software",,https://anytype.io,$1B to $10B,14684858,USD,14684858,Early Stage Venture,6,,,,,"334,099"
Seed Round - Apheris,https://www.crunchbase.com/funding_round/apheris-ai-seed--5120ddd5,Apheris,https://www.crunchbase.com/organization/apheris-ai,Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2967623,2020-08-20,Seed,,,,Yes,"Apheris is a network security provider for deep learning, privacy, biomedical data, NLP, and data harmonization.","Analytics, Artificial Intelligence (AI), Computer, InsurTech, Machine Learning, Network Security",,https://www.apheris.com,$1M to $10M,11200000,EUR,11737890,Seed,4,LocalGlobe,8,2,"another.vc, Charlie Songhurst, Dig Ventures, Ian Hogarth, LocalGlobe, Patrick Pichette, System.One, Torsten Reil","268,468"
Pre Seed Round - Apryl,https://www.crunchbase.com/funding_round/oviavo-pre-seed--1937e549,Apryl,https://www.crunchbase.com/organization/oviavo,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2020-04-10,Seed,,,,Yes,Apryl is a fertility benefits platform that helps in overcoming inequality.,"Health Care, Medical, Wellness",,https://apryl.co/,$1M to $10M,4100000,EUR,4306497,M&A,4,Atlantic Labs,1,,Atlantic Labs,"361,843"
Pre Seed Round - AreaOne,https://www.crunchbase.com/funding_round/areaone-bcf1-pre-seed--ba8c5217,AreaOne,https://www.crunchbase.com/organization/areaone-bcf1,Pre-Seed,"Berlin, Berlin, Germany, Europe",96000,EUR,114458,2020-09-01,Seed,,,,Yes,Matchingmaking for your perfect home,"Big Data, Data Integration, Real Estate, Search Engine, Smart Cities",,https://www.areaone.io,Less than $1M,346000,EUR,404447,Seed,2,,,,,"633,295"
Pre Seed Round - Atmo Home,https://www.crunchbase.com/funding_round/atmo-home-pre-seed--a2dd9721,Atmo Home,https://www.crunchbase.com/organization/atmo-home,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2020-12-05,Seed,,,,Yes,Modern home essentials to care for your space and self.,E-Commerce,,http://www.atmohome.com,,,,,Seed,2,,1,3,SCNE,"85,513"
Seed Round - AtomLeap,https://www.crunchbase.com/funding_round/atomleap-seed--4d8ff5b1,AtomLeap,https://www.crunchbase.com/organization/atomleap,Seed,"Berlin, Berlin, Germany, Europe",,,,2020-04-23,Seed,,,,Yes,AtomLeap uses machine learning and big data to help organizations make better decisions.,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Information Technology, Machine Learning, Natural Language Processing, SaaS",,https://atomleap.com,Less than $1M,,,,Seed,1,,1,,CIMEDO,"127,384"
Pre Seed Round - AUCTA,https://www.crunchbase.com/funding_round/aucta-pre-seed--2e80d1c5,AUCTA,https://www.crunchbase.com/organization/aucta,Pre-Seed,"Berlin, Berlin, Germany, Europe",500000,USD,500000,2020-12-12,Seed,,,,Yes,3D visualization platform to unlock the potential of CAD in industrial sales & marketing and training & servicing.,Information Technology,,https://aucta.io,,554758,USD,554758,Seed,2,IBB Ventures,2,,"APX, IBB Ventures","121,021"
Pre Seed Round - AUCTA,https://www.crunchbase.com/funding_round/aucta-pre-seed--487626b1,AUCTA,https://www.crunchbase.com/organization/aucta,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,54758,2020-04-01,Seed,,,,Yes,3D visualization platform to unlock the potential of CAD in industrial sales & marketing and training & servicing.,Information Technology,,https://aucta.io,,554758,USD,554758,Seed,2,APX,1,,APX,"269,671"
Venture Round - auticon,https://www.crunchbase.com/funding_round/auticon-series-unknown--5d76347c,auticon,https://www.crunchbase.com/organization/auticon,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2950000,USD,2950000,2020-08-06,,,,,Yes,auticon offers a portfolio of quality management services.,"Information Technology, Software, Test and Measurement",,http://auticon.de/,$10M to $50M,6950000,USD,6950000,,5,Ferst Capital Partners - FCP,1,,Ferst Capital Partners - FCP,"498,370"
Convertible Note - AUTO1 Group,https://www.crunchbase.com/funding_round/auto1-group-convertible-note--6f92d2f2,AUTO1 Group,https://www.crunchbase.com/organization/auto1-group,Convertible Note,"Berlin, Berlin, Germany, Europe",255000000,EUR,302738537,2020-07-30,,,,,No,AUTO1 Group is an online automotive platform that aims to connect buyers and sellers of cars throughout Europe.,"Automotive, Internet, Marketplace",,http://www.auto1-group.com,$1B to $10B,1387053390,USD,1387053390,IPO,12,"Farallon Capital Management, The Baupost Group",3,2,"Farallon Capital Management, SoftBank Vision Fund, The Baupost Group","289,540"
Seed Round - AVE + EDAM,https://www.crunchbase.com/funding_round/ave-edam-seed--2910f19c,AVE + EDAM,https://www.crunchbase.com/organization/ave-edam,Seed,"Berlin, Berlin, Germany, Europe",,,,2020-04-17,Seed,,,,Yes,AVE + EDAM is a manufacturer and seller of skincare products.,"Consumer Goods, Cosmetics",,https://aveandedam.com/,Less than $1M,,,,Seed,1,,2,,"Joyance Partners, Social Starts","97,772"
Seed Round - Back,https://www.crunchbase.com/funding_round/backhq-seed--e2ffb78c,Back,https://www.crunchbase.com/organization/backhq,Seed,"Berlin, Berlin, Germany, Europe",3300000,USD,3300000,2020-06-18,Seed,,,,Yes,Back Technologies is a software company that organizes and automates employee requests on one intuitive platform.,"Information Services, Information Technology, SaaS, Software",,https://backhq.com,$1M to $10M,3300000,USD,3300000,M&A,2,La Famiglia,7,2,"Charlie Songhurst, Gradient, La Famiglia, Matthias Hilpert, Point Nine, Renaud Visage, Seedcamp","580,699"
Seed Round - Basaas - Enterprise Productivity Hub,https://www.crunchbase.com/funding_round/basaas-seed--20288365,Basaas - Enterprise Productivity Hub,https://www.crunchbase.com/organization/basaas,Seed,"Berlin, Berlin, Germany, Europe",450000,EUR,534244,2020-07-30,Seed,,,,Yes,Connect all apps into one solution and boost team productivity,"Data Integration, Enterprise Software, Productivity Tools, SaaS, Software, Task Management",,https://www.basaas.com,$1M to $10M,600000,EUR,709615,Seed,2,,,,,"132,367"
Private Equity Round - BaxBeauty,https://www.crunchbase.com/funding_round/baxbeauty-private-equity--a2ae6d6e,BaxBeauty,https://www.crunchbase.com/organization/baxbeauty,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2020-04-03,Private Equity,,,,Yes,BaxBeauty is a social media platform that focuses on the art of style and beauty.,"Apps, Beauty, Fashion, Social Media",,http://baxbeauty.com/,,,,,Private Equity,1,,,,,"121,654"
Venture Round - Bayes Holding,https://www.crunchbase.com/funding_round/BayesHolding-series-unknown--bbbeafe6,Bayes Holding,https://www.crunchbase.com/organization/BayesHolding,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",6000000,USD,6000000,2020-09-16,,,,,Yes,Bayes is an esports startup that harnesses the power of big data to build tools and services.,"Analytics, eSports, SaaS, Software, Sports",,https://www.bayesesports.com,$1M to $10M,18750000,USD,18750000,,5,,3,,"Fertitta Capital, Pohlad Family Investment Group, Sony Innovation Fund","229,429"
Convertible Note - BEAD Technology,https://www.crunchbase.com/funding_round/positive-energy-convertible-note--b5a8d4c8,BEAD Technology,https://www.crunchbase.com/organization/positive-energy,Convertible Note,"Berlin, Berlin, Germany, Europe",25000,USD,25000,2020-03-02,,10000000,USD,10000000,No,BEAD creates digital models of buildings by using real-time data and AI.,"Artificial Intelligence (AI), Internet of Things, Smart Building",,http://www.enbead.com,Less than $1M,475000,USD,475000,Seed,10,,1,,Startupbootcamp Australia,"101,591"
Pre Seed Round - Beazy,https://www.crunchbase.com/funding_round/beazy-pre-seed--885571be,Beazy,https://www.crunchbase.com/organization/beazy,Pre-Seed,"Berlin, Berlin, Germany, Europe",82500,EUR,91521,2020-05-01,Seed,,,,Yes,"Beazy Is A SaaS-Enabled Marketplace For Content Production. Customers include H&M, Gorillas, Bolt, Zalando, Pinterest & many more.","Content, Film Production, Marketplace, Photography, SaaS, Sharing Economy, Software",,https://www.beazy.co,$1M to $10M,698000,EUR,772648,Seed,5,,,,,"399,290"
Pre Seed Round - Beelinguapp,https://www.crunchbase.com/funding_round/beelinguapp-pre-seed--f6e56f5a,Beelinguapp,https://www.crunchbase.com/organization/beelinguapp,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2020-01-27,Seed,,,,Yes,"Beelinguapp gives the power to read, listen and understand a second language; with karaoke audiobooks and side by side reading.","Books, E-Learning, Education, Software",,http://www.beelinguapp.com,$100M to $500M,1100000,USD,1100000,Seed,2,Techstars,1,1,Techstars,"156,551"
Pre Seed Round - Beelinguapp,https://www.crunchbase.com/funding_round/beelinguapp-pre-seed--392a38ef,Beelinguapp,https://www.crunchbase.com/organization/beelinguapp,Pre-Seed,"Berlin, Berlin, Germany, Europe",1100000,USD,1100000,2020-09-29,Seed,,,,Yes,"Beelinguapp gives the power to read, listen and understand a second language; with karaoke audiobooks and side by side reading.","Books, E-Learning, Education, Software",,http://www.beelinguapp.com,$100M to $500M,1100000,USD,1100000,Seed,2,,3,,"EquityPitcher Ventures, Joyance Partners, Techstars","659,728"
Seed Round - BERLIN GREEN,https://www.crunchbase.com/funding_round/berlingreen-seed--9f96b0d7,BERLIN GREEN,https://www.crunchbase.com/organization/berlingreen,Seed,"Berlin, Berlin, Germany, Europe",,,,2020-02-01,Seed,,,,Yes,"Berlin Green is a gardening company that offers growing plants in homes using an automated daylight system, smart watering, and sensors.","Cannabis, Consumer Electronics, Internet of Things",,https://berlingreen.com/,,,,,Seed,3,NCA,1,,NCA,"592,556"
Pre Seed Round - Bernstein Group,https://www.crunchbase.com/funding_round/bernstein-group-pre-seed--fae8bd1b,Bernstein Group,https://www.crunchbase.com/organization/bernstein-group,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2020-10-16,Seed,,,,Yes,"Bernstein Group is a communications consulting firm that specializes in special situation, political decision-making, and regulatory issues.","Consulting, Politics, Public Relations",,https://bernstein-group.com/de,,,,,Seed,1,,1,,Lepi Ventures,"82,043"
Seed Round - Betteries,https://www.crunchbase.com/funding_round/betteries-seed--0fec42d8,Betteries,https://www.crunchbase.com/organization/betteries,Seed,"Berlin, Berlin, Germany, Europe",,,,2020-04-11,Seed,,,,Yes,Betteries uses deep technology know-how and frontier market experience to deliver mobile and affordable power.,"Battery, Energy Storage, Renewable Energy",,https://betteries.com/,Less than $1M,2100000,EUR,2471417,Seed,2,,1,,KIMPA - Impact Investing,"120,757"
Pre Seed Round - BidFlat48,https://www.crunchbase.com/funding_round/bidflat48-pre-seed--801af7ad,BidFlat48,https://www.crunchbase.com/organization/bidflat48,Pre-Seed,"Berlin, Berlin, Germany, Europe",100000,USD,100000,2020-04-02,Seed,,,,Yes,BidFlat48 is a real estate auction platform where tenants find their home in 48 hours or faster.,"Apps, Real Estate, Software",,http://www.bidflat48.com,,100000,USD,100000,Seed,1,FasterCapital,3,2,"Bashar Hamood, FasterCapital, Hesham Zreik","11,693"
Seed Round - Bliq,https://www.crunchbase.com/funding_round/bliq-seed--4d54e492,Bliq,https://www.crunchbase.com/organization/bliq,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2372733,2020-11-17,Seed,,,,Yes,Bliq empowers gig workers in the transport industry to manage their workflow across multiple platform jobs.,"Delivery Service, Information Technology, Same Day Delivery, Sharing Economy, Transportation",,https://bliq.ai/,$10M to $50M,22151981,USD,22151981,Early Stage Venture,4,"Amplifier, Atlantic Labs, Space Capital",6,2,"Amplifier, Andreas Kupke, Atlantic Labs, Proeza Ventures, Revel Partners, Space Capital","674,472"
Convertible Note - Blue Farm,https://www.crunchbase.com/funding_round/blue-farm-convertible-note--a5e8d44f,Blue Farm,https://www.crunchbase.com/organization/blue-farm,Convertible Note,"Berlin, Berlin, Germany, Europe",1000000,EUR,1182900,2020-10-20,,,,,No,"Food & Beverages, Impact, FMCG, Alternative Milk, e-Commerce","Farming, Food and Beverage, Nutrition",,https://www.bluefarm.co/,$10M to $50M,5000000,EUR,5287965,,4,,1,,Joyance Partners,"623,474"
Grant - BOCAhealthcare GmbH,https://www.crunchbase.com/funding_round/boca-health-grant--1df0279d,BOCAhealthcare GmbH,https://www.crunchbase.com/organization/boca-health,Grant,"Berlin, Berlin, Germany, Europe",50000,EUR,55898,2020-06-19,,,,,No,BOCAhealth is a patented portable device (connected to an app) that is able to measure and keep track of the hydration status.,"Fitness, Health Care, Medical, Mobile Apps",,https://www.boca-health.com/,Less than $1M,356800,EUR,402548,,8,,1,,EIT Health,"615,515"
Series D - bookingkit,https://www.crunchbase.com/funding_round/bookingkit-series-d--3e3bf5e1,bookingkit,https://www.crunchbase.com/organization/bookingkit,Series D,"Berlin, Berlin, Germany, Europe",5000000,EUR,5883447,2020-09-08,Late Stage Venture,,,,Yes,"bookingkit offers booking software for tours, activities, and attractions.","Marketing, Reservations, Software, Tourism, Travel",,https://bookingkit.net,$1M to $10M,5000000,EUR,5883447,,6,,4,,"HTGF | High-Tech Gruenderfonds, Intermedia Venture, Müller Medien, Robert André Kabs","427,375"
Seed Round - Booster Therapeutics,https://www.crunchbase.com/funding_round/booster-therapeutics-40b5-seed--4811c5bd,Booster Therapeutics,https://www.crunchbase.com/organization/booster-therapeutics-40b5,Seed,"Berlin, Berlin, Germany, Europe",,,,2020-08-27,Seed,,,,Yes,"Booster Therapeutics is a biotech company that offers regulation of cellular homeostasis, as well as develops medicines for aging diseases.","Biotechnology, Product Research, Therapeutics",,https://www.boostertx.com/,,15000000,USD,15000000,Seed,2,,1,,Infinitas Capital,"203,100"
Convertible Note - Breakthrough,https://www.crunchbase.com/funding_round/breakthrough-health-convertible-note--0e007eb7,Breakthrough,https://www.crunchbase.com/organization/breakthrough-health,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2020-01-09,,,,,No,Breakthrough build privacy-focused applications that support people living with chronic disease and connect them to researchers.,"Health Care, Information Technology, Medical",,https://breakthrough.health/,$1M to $10M,,,,M&A,2,,1,,Social Starts,"367,966"
Series A - BRYTER,https://www.crunchbase.com/funding_round/bryter-series-a--2f1f806f,BRYTER,https://www.crunchbase.com/organization/bryter,Series A,"Berlin, Berlin, Germany, Europe",16000000,USD,16000000,2020-06-04,Early Stage Venture,,,,Yes,BRYTER is a no-code software platform that automates and helps its users develop and build digital applications.,"Compliance, Enterprise Software, Industrial Automation, Legal Tech, SaaS, Software",,https://bryter.com,$10M to $50M,89000000,USD,89000000,Early Stage Venture,4,"Accel, Dawn Capital",5,2,"Accel, Cavalry Ventures, Dawn Capital, Mike Chalfen, Notion Capital","359,444"
Series A - Buena,https://www.crunchbase.com/funding_round/home-ht-series-a--5292dceb,Buena,https://www.crunchbase.com/organization/home-ht,Series A,"Berlin, Berlin, Germany, Europe",11000000,USD,11000000,2020-01-21,Early Stage Venture,,,,Yes,"Buena cares for your apartments, tenants, and every task that comes with being a landlord. That’s more time for you.","Information Technology, Property Management, Real Estate",,https://www.buena.com,$10M to $50M,15254960,USD,15254960,,6,"Capnamic Ventures, EQT Ventures",4,3,"Capnamic Ventures, EQT Ventures, FJ Labs, redalpine","370,744"
Seed Round - Cambrium,https://www.crunchbase.com/funding_round/cambrium-seed--c59246b9,Cambrium,https://www.crunchbase.com/organization/cambrium,Seed,"Berlin, Berlin, Germany, Europe",,,,2020-08-18,Seed,,,,Yes,Cambrium is engineering biology to create high-performance proteins.,"Advanced Materials, Bioinformatics, Biotechnology, Machine Learning, Robotics",,https://www.cambrium.bio,,8000000,EUR,8462796,Seed,3,Merantix Capital,1,,Merantix Capital,"230,667"
Series B - CANDIS,https://www.crunchbase.com/funding_round/candis-series-b--482ad5fa,CANDIS,https://www.crunchbase.com/organization/candis,Series B,"Berlin, Berlin, Germany, Europe",12000000,EUR,14246519,2020-07-30,Early Stage Venture,,,,Yes,CANDIS is Berlin-based company that offers an intelligent platform for automated accounting.,"Accounting, Artificial Intelligence (AI), Financial Services, FinTech, SaaS, Software",,https://candis.io,$1M to $10M,28900000,EUR,31204524,Late Stage Venture,5,"Rabo Frontier Ventures, Viola Ventures",6,4,"42CAP, Lightspeed Venture Partners, Point Nine, Rabo Frontier Ventures, Speedinvest, Viola Ventures","230,061"
Pre Seed Round - Canostix,https://www.crunchbase.com/funding_round/canostix-pre-seed--9ef10081,Canostix,https://www.crunchbase.com/organization/canostix,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2020-08-05,Seed,,,,Yes,Canostix is developing a multi-cancer screening blood test that combines photonics and machine learning.,"Biotechnology, Health Care, Health Diagnostics, Machine Learning, Medical, Medical Device",,https://canostix.com,Less than $1M,,,,Seed,1,,,,,"106,505"
Series B - cargo.one,https://www.crunchbase.com/funding_round/cargo-one-series-b--b179ef6e,cargo.one,https://www.crunchbase.com/organization/cargo-one,Series B,"Berlin, Berlin, Germany, Europe",42000000,USD,42000000,2020-12-17,Early Stage Venture,,,,Yes,"cargo.one is a digital platform designed for freight forwarders to search, compare, and book air freight capacities across airlines.","Freight Service, Information Technology, Logistics, Supply Chain Management",,http://www.cargo.one,$1M to $10M,63800000,USD,63800000,Early Stage Venture,3,Bessemer Venture Partners,5,7,"Bessemer Venture Partners, Creandum, Index Ventures, Next47, Point Nine","150,846"
