Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - alcemy,https://www.crunchbase.com/funding_round/alcemy-seed--c9ee60df,alcemy,https://www.crunchbase.com/organization/alcemy,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,3401245,2019-06-07,Seed,,,,Yes,Alcemy is a cement and concrete decarbonization startup developing predictive analysis software to assist cement and concrete manufacturers.,"CleanTech, Construction, Green Building, Sustainability",,https://alcemy.tech/,$1M to $10M,22250000,EUR,23564935,,3,,2,1,"Angel Invest, La Famiglia","507,393"
Venture Round - Algalife,https://www.crunchbase.com/funding_round/algalife-cc18-series-unknown--17d04b2f,Algalife,https://www.crunchbase.com/organization/algalife-cc18,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-08-26,,,,,Yes,Algalife specializes in providing and manufacturing fibers and dyeing fabrics.,"Chemical, Manufacturing",,https://www.algaeing.com,,,,,Seed,2,,1,,Plug and Play,"109,100"
Seed Round - Algalife,https://www.crunchbase.com/funding_round/algalife-cc18-seed--e4e57ea1,Algalife,https://www.crunchbase.com/organization/algalife-cc18,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-12-01,Seed,,,,Yes,Algalife specializes in providing and manufacturing fibers and dyeing fabrics.,"Chemical, Manufacturing",,https://www.algaeing.com,,,,,Seed,2,,1,,The Mills Fabrica,"653,128"
Angel Round - Algoritmica,https://www.crunchbase.com/funding_round/algoritmica-6e3f-angel--9ad876d2,Algoritmica,https://www.crunchbase.com/organization/algoritmica-6e3f,Angel,"Berlin, Berlin, Germany, Europe",200000,EUR,229230,2019-01-01,Seed,,,,Yes,Algoritmica is the machine learning company building information infrastructures for granular private credit investment.,"Financial Services, FinTech",,http://algoritmica.ai,,200000,EUR,229230,Seed,1,Claudio Erba,1,,Claudio Erba,"647,816"
Series B - AMBOSS,https://www.crunchbase.com/funding_round/amboss-miamed-gmbh-series-b--f3e894ae,AMBOSS,https://www.crunchbase.com/organization/amboss-miamed-gmbh,Series B,"Berlin, Berlin, Germany, Europe",30000000,EUR,33775188,2019-07-10,Early Stage Venture,,,,Yes,AMBOSS is a medical knowledge and learning platform.,"E-Learning, EdTech, Education, Health Care, Hospital, Medical, mHealth, Universities",,https://www.amboss.com/us,$10M to $50M,35000000,EUR,39076352,Early Stage Venture,4,"Partech, Target Global",5,1,"Cherry Ventures, Holtzbrinck Digital, Partech, Target Global, Wellington Partners","409,769"
Pre Seed Round - Anyl,https://www.crunchbase.com/funding_round/anyledger-pre-seed--3136d121,Anyl,https://www.crunchbase.com/organization/anyledger,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,USD,120000,2019-02-05,Seed,,,,Yes,Passwordless authentication for Internet of Things devices.,"Blockchain, Cryptocurrency, Embedded Software, Internet of Things",,https://anyl.site,,120000,USD,120000,Seed,2,Techstars,1,1,Techstars,"562,505"
Pre Seed Round - Anyledger,https://www.crunchbase.com/funding_round/anyledger-7326-pre-seed--9e412f58,Anyledger,https://www.crunchbase.com/organization/anyledger-7326,Pre-Seed,"Berlin, Berlin, Germany, Europe",122691,USD,122691,2019-02-05,Seed,,,,Yes,Anyledger is building the world’s first blockchain-agnostic embedded crypto wallet for the Internet of Things.,"Blockchain, Information Technology, Software",,,,122691,USD,122691,Seed,1,Techstars,1,,Techstars,"330,568"
Pre Seed Round - Anytype,https://www.crunchbase.com/funding_round/anytype-pre-seed--7b4f59ea,Anytype,https://www.crunchbase.com/organization/anytype,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,USD,120000,2019-02-18,Seed,,,,Yes,Anytype is a developer of file storage software for Web3 that is intended to provide a secure location for digital content.,"Blockchain, Operating Systems, Software",,https://anytype.io,$1B to $10B,14684858,USD,14684858,Early Stage Venture,6,Techstars,1,1,Techstars,"295,914"
Pre Seed Round - Apheris,https://www.crunchbase.com/funding_round/apheris-ai-pre-seed--d9268ecc,Apheris,https://www.crunchbase.com/organization/apheris-ai,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-06-01,Seed,,,,Yes,"Apheris is a network security provider for deep learning, privacy, biomedical data, NLP, and data harmonization.","Analytics, Artificial Intelligence (AI), Computer, InsurTech, Machine Learning, Network Security",,https://www.apheris.com,$1M to $10M,11200000,EUR,11737890,Seed,4,,2,,"another.vc, Charlie Songhurst","270,376"
Venture Round - Architrave,https://www.crunchbase.com/funding_round/architrave-series-unknown--9e068dda,Architrave,https://www.crunchbase.com/organization/architrave,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-08-19,,,,,Yes,Architrave is to make the real estate industry more transparent and efficient by introducing genuinely digital processes.,"Archiving Service, Asset Management, Data Storage, Document Management, Information Services, Property Management, Real Estate, Real Estate Investment, Security, Software",,https://www.architrave.de/,$1M to $10M,2000000,EUR,2273213,Early Stage Venture,4,,1,,BitStone Capital,"110,842"
Series B - Architrave,https://www.crunchbase.com/funding_round/architrave-series-b--031a1676,Architrave,https://www.crunchbase.com/organization/architrave,Series B,"Berlin, Berlin, Germany, Europe",2000000,EUR,2273213,2019-02-06,Early Stage Venture,,,,Yes,Architrave is to make the real estate industry more transparent and efficient by introducing genuinely digital processes.,"Archiving Service, Asset Management, Data Storage, Document Management, Information Services, Property Management, Real Estate, Real Estate Investment, Security, Software",,https://www.architrave.de/,$1M to $10M,2000000,EUR,2273213,Early Stage Venture,4,PT1,1,1,PT1,"564,743"
Series A - ArtNight GmbH,https://www.crunchbase.com/funding_round/artnight-gmbh-series-a--a9ab4443,ArtNight GmbH,https://www.crunchbase.com/organization/artnight-gmbh,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-12-03,Early Stage Venture,,,,Yes,ArtNight GmbH offers unique do-it-yourself art workshops.,"Art, E-Commerce",,https://www.artnight.com/,,,,,,4,Acton Capital,2,1,"Acton Capital, Best Nights VC","301,049"
Venture Round - AssistMe,https://www.crunchbase.com/funding_round/assistme-series-unknown--2f5d808e,AssistMe,https://www.crunchbase.com/organization/assistme,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",350000,EUR,401012,2019-02-01,,,,,Yes,We are digital pioneers for scientifically based and practice-proven smart assistance solutions to support the care.,"Elder Care, Health Care, Home Health Care, Internet of Things, Medical Device, Outpatient Care, Personal Health, SaaS",,https://www.assistme.io/,$1M to $10M,5050000,EUR,5681542,Early Stage Venture,5,,,,,"526,446"
Venture Round - AssistMe,https://www.crunchbase.com/funding_round/assistme-series-unknown--d3316c29,AssistMe,https://www.crunchbase.com/organization/assistme,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2000000,EUR,2240487,2019-05-01,,,,,Yes,We are digital pioneers for scientifically based and practice-proven smart assistance solutions to support the care.,"Elder Care, Health Care, Home Health Care, Internet of Things, Medical Device, Outpatient Care, Personal Health, SaaS",,https://www.assistme.io/,$1M to $10M,5050000,EUR,5681542,Early Stage Venture,5,,1,,Sunhope Capital,"543,370"
Series A - AssistMe,https://www.crunchbase.com/funding_round/assistme-series-a--202942ef,AssistMe,https://www.crunchbase.com/organization/assistme,Series A,"Berlin, Berlin, Germany, Europe",2000000,EUR,2191990,2019-10-08,Early Stage Venture,,,,Yes,We are digital pioneers for scientifically based and practice-proven smart assistance solutions to support the care.,"Elder Care, Health Care, Home Health Care, Internet of Things, Medical Device, Outpatient Care, Personal Health, SaaS",,https://www.assistme.io/,$1M to $10M,5050000,EUR,5681542,Early Stage Venture,5,,,,,"580,986"
Venture Round - Atheneum,https://www.crunchbase.com/funding_round/atheneum-partners-series-unknown--a2c79298,Atheneum,https://www.crunchbase.com/organization/atheneum-partners,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",10000000,EUR,11260399,2019-04-11,,,,,Yes,Atheneum is a knowledge sharing platform that offers corporations access to up-to-date market insights for better business decisions.,"Big Data, Business Intelligence, Information Services, Machine Learning, Market Research",,https://www.atheneum.ai,$10M to $50M,200733743,USD,200733743,,7,Crosslantic Capital,1,,Crosslantic Capital,"603,705"
Pre Seed Round - Automate Estate,https://www.crunchbase.com/funding_round/automate-estate-pre-seed--66467e25,Automate Estate,https://www.crunchbase.com/organization/automate-estate,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,EUR,131226,2019-10-01,Seed,,,,Yes,buy and sell real estate with the click of a button,"Big Data, Information Technology, Market Research, Real Estate, Real Estate Investment",,https://www.automate-estate.com,,120000,EUR,131226,Seed,1,,,,,"333,812"
Convertible Note - AVA,https://www.crunchbase.com/funding_round/blockpeek-convertible-note--f1ef3f36,AVA,https://www.crunchbase.com/organization/blockpeek,Convertible Note,"Berlin, Berlin, Germany, Europe",1700000,EUR,1904414,2019-05-01,,30000000,EUR,33607308,No,"Our mission is to enable individuals, organisations and societies to make the best-informed security decisions.","Big Data, Data Mining, Enterprise Software, Information Services, Information Technology, National Security, Public Safety, Risk Management, Security, Software",,https://ava.info/,$10M to $50M,4200000,EUR,5015405,,4,,,,,"640,827"
Post-IPO Equity - Axel Springer,https://www.crunchbase.com/funding_round/axel-springer-post-ipo-equity--d1bbb457,Axel Springer,https://www.crunchbase.com/organization/axel-springer,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",500000000,EUR,551674830,2019-10-15,,,,,Yes,"Axel Springer is a media company engaged in publishing newspapers, magazines, and digital sales channels.","Advertising, Digital Media, Marketing, News, Publishing, Software",,https://www.axelspringer.com,$1B to $10B,500000000,EUR,551674830,IPO,1,CPP Investments,2,,"CPP Investments, Kohlberg Kravis Roberts","251,865"
Venture Round - babelforce,https://www.crunchbase.com/funding_round/babelforce-series-unknown--f38407ba,babelforce,https://www.crunchbase.com/organization/babelforce,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-02-27,,,,,Yes,babelforce is a global cloud communications platform focussed on no-code integration and automation.,Communications Infrastructure,,https://www.babelforce.com/,$1M to $10M,4000000,EUR,4204821,Early Stage Venture,2,,2,,"EnBW New Ventures, IBB Ventures","18,163"
Pre Seed Round - Back,https://www.crunchbase.com/funding_round/backhq-pre-seed--dd048ee1,Back,https://www.crunchbase.com/organization/backhq,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-11-28,Seed,,,,Yes,Back Technologies is a software company that organizes and automates employee requests on one intuitive platform.,"Information Services, Information Technology, SaaS, Software",,https://backhq.com,$1M to $10M,3300000,USD,3300000,M&A,2,Point Nine,3,1,"Matthias Hilpert, Point Nine, Seedcamp","297,579"
Pre Seed Round - Bambus.io,https://www.crunchbase.com/funding_round/bambus-io-pre-seed--4bba3689,Bambus.io,https://www.crunchbase.com/organization/bambus-io,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-06-05,Seed,,,,Yes,Bambus provides a one-stop solution for real estate owners.,"Finance, Real Estate, Real Estate Investment",,https://bambus.io,$1M to $10M,,,,Seed,3,Calm/Storm Ventures,4,2,"Calm/Storm Ventures, GE32 Capital, Jan Deepen, Stefan Jeschonnek","94,764"
Series A - Baze,https://www.crunchbase.com/funding_round/sanalytica-series-a--1a202364,Baze,https://www.crunchbase.com/organization/sanalytica,Series A,"Berlin, Berlin, Germany, Europe",6000000,USD,6000000,2019-08-14,Early Stage Venture,,,,Yes,"Baze are enable every person to achieve their best health through a science-led, results-driven food and supplement platform.","Beauty, Fitness, Health Care, Wellness",,https://www.baze.com/,$1M to $10M,6000000,USD,6000000,M&A,3,Nature's Way,1,,Nature's Way,"249,791"
Convertible Note - BEAD Technology,https://www.crunchbase.com/funding_round/positive-energy-convertible-note--33018572,BEAD Technology,https://www.crunchbase.com/organization/positive-energy,Convertible Note,"Berlin, Berlin, Germany, Europe",50000,USD,50000,2019-02-05,,5000000,USD,5000000,No,BEAD creates digital models of buildings by using real-time data and AI.,"Artificial Intelligence (AI), Internet of Things, Smart Building",,http://www.enbead.com,Less than $1M,475000,USD,475000,Seed,10,,1,,Upward,"637,537"
Grant - BEAD Technology,https://www.crunchbase.com/funding_round/positive-energy-grant--ae5cb94c,BEAD Technology,https://www.crunchbase.com/organization/positive-energy,Grant,"Berlin, Berlin, Germany, Europe",100000,USD,100000,2019-02-02,,,,,No,BEAD creates digital models of buildings by using real-time data and AI.,"Artificial Intelligence (AI), Internet of Things, Smart Building",,http://www.enbead.com,Less than $1M,475000,USD,475000,Seed,10,,,,,"570,630"
Series A - BEAT81,https://www.crunchbase.com/funding_round/beat81-series-a--d8fa4249,BEAT81,https://www.crunchbase.com/organization/beat81,Series A,"Berlin, Berlin, Germany, Europe",6400000,EUR,6990639,2019-09-26,Early Stage Venture,,,,Yes,"BEAT81 is the most interactive, intelligent and intense group fitness experience on the market.","Fitness, Mobile Apps, Training",,https://www.beat81.com/de/,$1M to $10M,6400000,EUR,6990639,Seed,3,EQT Ventures,3,1,"Atlantic Labs, EQT Ventures, Possible Ventures","395,874"
Seed Round - Belyntic,https://www.crunchbase.com/funding_round/belyntic-seed--29f8f454,Belyntic,https://www.crunchbase.com/organization/belyntic,Seed,"Berlin, Berlin, Germany, Europe",1300000,EUR,1439611,2019-09-17,Seed,,,,Yes,Novel paradigm-shifting vaccines with emphasis on cellular immunity,"Biotechnology, Health Care, Life Science, Pharmaceutical",,https://belyntic.com/,$1M to $10M,3320000,EUR,3788227,M&A,5,"HTGF | High-Tech Gruenderfonds, Investitionsbank Berlin",3,,"HTGF | High-Tech Gruenderfonds, Investitionsbank Berlin, Till Knorr","616,760"
Pre Seed Round - BETAFASHION,https://www.crunchbase.com/funding_round/betafashion-pre-seed--9ab2b6db,BETAFASHION,https://www.crunchbase.com/organization/betafashion,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-04-01,Seed,,,,Yes,"SaaS, B2B, Fashion, predictive analytics, automation","Analytics, E-Commerce, Fashion, Predictive Analytics, SaaS, Sales Automation, Software",,https://beta.fashion,Less than $1M,,,,Seed,1,APX,1,,APX,"394,373"
Venture Round - Betterguards,https://www.crunchbase.com/funding_round/betterguards-technology-series-unknown--b04665c0,Betterguards,https://www.crunchbase.com/organization/betterguards-technology,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-05-15,,,,,Yes,Betterguards is a next-generation sports technology company changing the game through ankle injury prevention and performance innovation.,"Health Care, Sporting Goods",,https://betterguards.com,,,,,,1,SHS Capital,3,,"Brandenburg Kapital, Die Brückenköpfe, SHS Capital","558,125"
Series B - Billie,https://www.crunchbase.com/funding_round/billie-io-series-b--d14d1d69,Billie,https://www.crunchbase.com/organization/billie-io,Series B,"Berlin, Berlin, Germany, Europe",30000000,EUR,33635681,2019-07-16,Early Stage Venture,,,,Yes,"Billie is a fintech startup that provides Buy Now, Pay Later payment methods for the B2B market.","E-Commerce, Finance, Financial Services, FinTech, Small and Medium Businesses",,https://www.billie.io,$50M to $100M,349172542,USD,349172542,Late Stage Venture,5,"Creandum, Hedosophia",5,3,"Creandum, Global Founders Capital, Hedosophia, Picus Capital, Speedinvest","200,585"
Grant - Blok-Z,https://www.crunchbase.com/funding_round/blok-z-grant--95f2fd23,Blok-Z,https://www.crunchbase.com/organization/blok-z,Grant,"Berlin, Berlin, Germany, Europe",,,,2019-05-01,,,,,No,"SaaS, CleanTech, Blockchain, Energy, Renewable","Blockchain, CleanTech, Energy, GreenTech, SaaS, Software",,http://www.blok-z.com,Less than $1M,500000,USD,500000,Seed,5,,,,,"153,701"
Pre Seed Round - Blok-Z,https://www.crunchbase.com/funding_round/blok-z-pre-seed--eab6d605,Blok-Z,https://www.crunchbase.com/organization/blok-z,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-03-01,Seed,,,,Yes,"SaaS, CleanTech, Blockchain, Energy, Renewable","Blockchain, CleanTech, Energy, GreenTech, SaaS, Software",,http://www.blok-z.com,Less than $1M,500000,USD,500000,Seed,5,,2,3,"ConSensys Ventures, Draper University Ventures","381,178"
Grant - BOCAhealthcare GmbH,https://www.crunchbase.com/funding_round/boca-health-grant--74c3e02f,BOCAhealthcare GmbH,https://www.crunchbase.com/organization/boca-health,Grant,"Berlin, Berlin, Germany, Europe",20000,EUR,22431,2019-06-16,,,,,No,BOCAhealth is a patented portable device (connected to an app) that is able to measure and keep track of the hydration status.,"Fitness, Health Care, Medical, Mobile Apps",,https://www.boca-health.com/,Less than $1M,356800,EUR,402548,,8,,,,,"496,060"
Grant - BOCAhealthcare GmbH,https://www.crunchbase.com/funding_round/boca-health-grant--ee94b6b3,BOCAhealthcare GmbH,https://www.crunchbase.com/organization/boca-health,Grant,"Berlin, Berlin, Germany, Europe",50000,EUR,56022,2019-07-09,,,,,No,BOCAhealth is a patented portable device (connected to an app) that is able to measure and keep track of the hydration status.,"Fitness, Health Care, Medical, Mobile Apps",,https://www.boca-health.com/,Less than $1M,356800,EUR,402548,,8,,,,,"651,960"
Angel Round - Bone Brox GmbH,https://www.crunchbase.com/funding_round/bone-brox-gmbh-angel--9ce34308,Bone Brox GmbH,https://www.crunchbase.com/organization/bone-brox-gmbh,Angel,"Berlin, Berlin, Germany, Europe",300000,EUR,335296,2019-08-13,Seed,,,,Yes,Bone Brox is a nutritious foods manufacturer.,"Food and Beverage, Food Processing, Health Care",,https://bonebrox.com/,Less than $1M,300000,EUR,335296,Seed,1,,,,,"420,473"
Series C - bonify,https://www.crunchbase.com/funding_round/bonify-series-c--d3dfb42e,bonify,https://www.crunchbase.com/organization/bonify,Series C,"Berlin, Berlin, Germany, Europe",,,,2019-07-16,Late Stage Venture,,,,Yes,Bonify is a Fintech startup based in Berlin that offers credit scoring tools and services to its users.,"Credit, Finance, Financial Services, FinTech, Personal Finance",,https://www.bonify.de,$1M to $10M,5500000,EUR,5834949,M&A,4,"Experian Ventures, Mouro Capital",5,2,"DN Capital, Experian Ventures, Mosaic Ventures, Mouro Capital, Ribbit Capital","539,664"
Series C - bookingkit,https://www.crunchbase.com/funding_round/bookingkit-series-c--198db180,bookingkit,https://www.crunchbase.com/organization/bookingkit,Series C,"Berlin, Berlin, Germany, Europe",,,,2019-03-26,Late Stage Venture,,,,Yes,"bookingkit offers booking software for tours, activities, and attractions.","Marketing, Reservations, Software, Tourism, Travel",,https://bookingkit.net,$1M to $10M,5000000,EUR,5883447,,6,"HTGF | High-Tech Gruenderfonds, Müller Medien",3,,"HTGF | High-Tech Gruenderfonds, Intermedia Venture, Müller Medien","487,090"
Grant - BOOST Thyroid,https://www.crunchbase.com/funding_round/boost-by-vlm-health-grant--5489405b,BOOST Thyroid,https://www.crunchbase.com/organization/boost-by-vlm-health,Grant,"Berlin, Berlin, Germany, Europe",71429,EUR,79890,2019-04-29,,,,,No,BOOST Thyroid is the first digital and the only science solution helping people with thyroid disease prevent long-term health complications.,"Biotechnology, Health Care, Health Diagnostics, mHealth, Personal Health",,http://www.boostthyroid.com,,690405,USD,690405,,9,,1,,Horizon 2020,"164,810"
Pre Seed Round - box-to-box,https://www.crunchbase.com/funding_round/streetkickers-pre-seed--69b9ffc7,box-to-box,https://www.crunchbase.com/organization/streetkickers,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-02-01,Seed,,,,Yes,"box-to-box is a football training app for young amateur football players, featuring personalized training plans with video tutorials.","Information Technology, Sports, Training",,https://boxtobox.app/,Less than $1M,,,,Seed,3,,1,1,First Momentum Ventures,"391,706"
Venture Round - brighter AI,https://www.crunchbase.com/funding_round/brighter-ai-technologies-series-unknown--d6501373,brighter AI,https://www.crunchbase.com/organization/brighter-ai-technologies,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-07-29,,,,,Yes,Protect every identity in public.,"Artificial Intelligence (AI), Cyber Security, Information Technology, Machine Learning, Privacy",,https://www.brighter.ai/?crunchbase=yes,,650000,EUR,780063,,6,eCAPITAL ENTREPRENEURIAL PARTNERS,2,2,"eCAPITAL ENTREPRENEURIAL PARTNERS, Giesecke+Devrient Ventures","489,102"
Seed Round - BRYTER,https://www.crunchbase.com/funding_round/bryter-seed--544fa1fa,BRYTER,https://www.crunchbase.com/organization/bryter,Seed,"Berlin, Berlin, Germany, Europe",6000000,USD,6000000,2019-11-12,Seed,,,,Yes,BRYTER is a no-code software platform that automates and helps its users develop and build digital applications.,"Compliance, Enterprise Software, Industrial Automation, Legal Tech, SaaS, Software",,https://bryter.com,$10M to $50M,89000000,USD,89000000,Early Stage Venture,4,Accel,3,1,"Accel, Cavalry Ventures, Notion Capital","623,101"
Seed Round - BTC-ECHO GmbH,https://www.crunchbase.com/funding_round/btc-echo-seed--c7bdfa7e,BTC-ECHO GmbH,https://www.crunchbase.com/organization/btc-echo,Seed,"Berlin, Berlin, Germany, Europe",130000,EUR,145515,2019-06-01,Seed,,,,Yes,"BTC-ECHO is the leading media plattform for Bitcoin Blockchain & Crypto in DACH (Germany, Austria, Switzerland) region since 2014.","Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Digital Media, Ethereum, Market Research, News, Non-Fungible Token (NFT), Publishing, Web3",,https://www.btc-echo.de,$1M to $10M,130000,EUR,145515,Seed,2,,,,,"216,581"
Grant - cargonow,https://www.crunchbase.com/funding_round/cargonow-grant--0072dab5,cargonow,https://www.crunchbase.com/organization/cargonow,Grant,"Berlin, Berlin, Germany, Europe",50000,AED,13612,2019-01-21,,,,,No,Cargonow develops digital solutions for freight forwarders to help them navigate the complex and strongly fragmented air cargo market,"Automotive, Information Technology, Software, Transportation",,https://cargonow.io,,50000,AED,13612,,1,Intelak Hub,1,,Intelak Hub,"618,981"
Seed Round - CARL,https://www.crunchbase.com/funding_round/carl-finance-seed--d9af0dec,CARL,https://www.crunchbase.com/organization/carl-finance,Seed,"Berlin, Berlin, Germany, Europe",4600000,EUR,5195468,2019-06-12,Seed,,,,Yes,CARL provides an M&A platform for small and medium-sized businesses.,"Banking, Finance, Financial Services, FinTech",,https://www.carlfinance.de,,5600000,EUR,6373612,M&A,3,Project A Ventures,1,,Project A Ventures,"441,669"
