Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Golf Post,https://www.crunchbase.com/funding_round/golf-post-ag-seed--19c35cf7,Golf Post,https://www.crunchbase.com/organization/golf-post-ag,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",200000,EUR,221479,2019-09-17,Seed,,,,Yes,Digital platform Golf Post AG: Online Magazine and Community,"Communities, Digital Media, Internet, News, Publishing, Social Network, Sporting Goods, Sports",,http://www.golfpost.de/,$1M to $10M,1400000,EUR,1538146,Seed,4,,,,,"341,843"
Series A - gridscale,https://www.crunchbase.com/funding_round/gridscale-series-a--b8dac84d,gridscale,https://www.crunchbase.com/organization/gridscale,Series A,"Cologne, Nordrhein-Westfalen, Germany, Europe",7000000,EUR,7932748,2019-03-13,Early Stage Venture,,,,Yes,"gridscale is an innovative technology, creates the basis for sophisticated cloud solutions.","Cloud Computing, Cloud Infrastructure, Cloud Storage, Web Hosting",,https://gridscale.io/,$1M to $10M,7145000,EUR,8114355,M&A,4,"EnBW New Ventures, Endeit Capital",5,1,"BLSW Seed and Growth Fund, EnBW New Ventures, Endeit Capital, Enjoyventure Management, HTGF | High-Tech Gruenderfonds","298,357"
Venture Round - InfanDx,https://www.crunchbase.com/funding_round/infandx-series-unknown--087b948a,InfanDx,https://www.crunchbase.com/organization/infandx,Venture - Series Unknown,"Cologne, Nordrhein-Westfalen, Germany, Europe",5300000,EUR,5911352,2019-04-24,,,,,Yes,InfanDx developing a new generation of diagnostic tests for the care of neonates.,"Health Care, Health Diagnostics",,http://www.infandx.de/,,5300000,EUR,5911352,,1,"Bamed MAM Group, LSI-Pre-Seed-Fonds GmbH",4,2,"Arnika Beteiligungen GmbH, Bamed MAM Group, CVG Capital, LSI-Pre-Seed-Fonds GmbH","390,823"
Pre Seed Round - medlink,https://www.crunchbase.com/funding_round/medlink-9025-pre-seed--00e91632,medlink,https://www.crunchbase.com/organization/medlink-9025,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",120000,EUR,131527,2019-10-02,Seed,,,,Yes,medical HR SAAS solution for hospitals,"Health Care, Hospital, Human Resources, Recruiting, SaaS, Software",,https://medlink.de/de,Less than $1M,170000,EUR,186534,Seed,2,EXIST,1,,EXIST,"645,916"
Seed Round - metru,https://www.crunchbase.com/funding_round/metru-seed--7dec3b26,metru,https://www.crunchbase.com/organization/metru,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",400000,EUR,448097,2019-05-01,Seed,2800000,EUR,3136682,Yes,metru is an HR portal to connect companies and candidates in the preselection process of the recruiting.,"Human Resources, Mobile Apps, Software, Video",,https://www.metru.io,,900000,EUR,1018823,Seed,3,,,,,"562,804"
Seed Round - Nannio GmbH,https://www.crunchbase.com/funding_round/nannio-gmbh-seed--93340c4d,Nannio GmbH,https://www.crunchbase.com/organization/nannio-gmbh,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2019-07-12,Seed,,,,Yes,Nannio provides children's courses and childcare,,,,,,,,Seed,1,,1,,1stMOVER,"645,135"
Pre Seed Round - niostem,https://www.crunchbase.com/funding_round/mane-biotech-pre-seed--20d77c3b,niostem,https://www.crunchbase.com/organization/mane-biotech,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",90000,EUR,99166,2019-12-01,Seed,,,,Yes,Unlocking the body's regenerative potential to grow hair,"B2C, Consumer, Consumer Software, Hardware, Intelligent Systems, Life Science",,https://www.niostem.com/,$1M to $10M,1790000,EUR,2025012,Seed,2,Entrepreneur First,1,,Entrepreneur First,"635,122"
Seed Round - NOMOO,https://www.crunchbase.com/funding_round/nomoo-seed--3ef6286e,NOMOO,https://www.crunchbase.com/organization/nomoo,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2019-04-30,Seed,,,,Yes,NOMOO manufactures vegan ice-creams.,"Food and Beverage, Food Processing, Manufacturing",,https://nomoo.de/,Less than $1M,,,,Early Stage Venture,2,,3,,"AM1 Ventures, Quest Solutions, Siltho Research","294,209"
Venture Round - RISE Financial Technologies,https://www.crunchbase.com/funding_round/rise-financial-technologies-b0e2-series-unknown--c8b0200c,RISE Financial Technologies,https://www.crunchbase.com/organization/rise-financial-technologies-b0e2,Venture - Series Unknown,"Cologne, Nordrhein-Westfalen, Germany, Europe",3500000,USD,3500000,2019-09-05,,,,,Yes,RISE Financial Technologies develops a distributed ledger-based platform designed to facilitate post-trade service in the capital market.,"Finance, Financial Services, FinTech",,https://www.rise-technologies.com,,3500000,USD,3500000,,1,Mendoza Ventures,2,1,"coparion, Mendoza Ventures","569,388"
Grant - Silexica,https://www.crunchbase.com/funding_round/silexica-grant--41215881,Silexica,https://www.crunchbase.com/organization/silexica,Grant,"Cologne, Nordrhein-Westfalen, Germany, Europe",2000000,EUR,2240487,2019-05-01,,,,,No,Silexica provides programming tools that accelerate the journey from software to application-specific hardware systems,"Application Specific Integrated Circuit (ASIC), Developer Tools, Embedded Software, Embedded Systems, Enterprise Software, Field-Programmable Gate Array (FPGA), Software",,http://www.silexica.com,$10M to $50M,29360037,USD,29360037,M&A,4,,1,,EASME,"496,371"
Seed Round - snabBus,https://www.crunchbase.com/funding_round/snabbus-seed--00bb2546,snabBus,https://www.crunchbase.com/organization/snabbus,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1120728,2019-05-15,Seed,,,,Yes,snabBus brings together travelers and bus companies for a unique chartered-bus experience.,"Information Services, Transportation, Travel, Travel Agency",,https://www.snapbus.de,$1M to $10M,1000000,EUR,1120728,Seed,1,STS Ventures,2,,"STS Ventures, TS Ventures","558,491"
Seed Round - SoSafe,https://www.crunchbase.com/funding_round/sosafe-cyber-security-awareness-seed--487c483d,SoSafe,https://www.crunchbase.com/organization/sosafe-cyber-security-awareness,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2019-03-18,Seed,,,,Yes,SoSafe empowers organizations to scale agile awareness programs that build a security culture.,"Cyber Security, SaaS, Security",,https://sosafe-awareness.com/,$1M to $10M,73000000,USD,73000000,Early Stage Venture,3,,1,,Global Founders Capital,"560,066"
Seed Round - Sugartrends,https://www.crunchbase.com/funding_round/sugartrends-seed--91087a2b,Sugartrends,https://www.crunchbase.com/organization/sugartrends,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",750000,USD,750000,2019-05-23,Seed,,,,Yes,Sugartrends is an online marketplace.,"E-Commerce, Fashion, Marketplace",,http://www.sugartrends.com,Less than $1M,4471554,USD,4471554,Early Stage Venture,9,,,,,"293,099"
Seed Round - TechMass,https://www.crunchbase.com/funding_round/techmass-seed--8376ff90,TechMass,https://www.crunchbase.com/organization/techmass,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",200000,EUR,226251,2019-01-02,Seed,,,,Yes,TechMass provides an IoT cloud-based tool and a digital platform to track machine performance.,"Information Technology, Internet of Things, Machine Learning, Software",,https://techmass.io/,Less than $1M,200000,EUR,226251,M&A,1,,1,,GELLIFY,"495,450"
Pre Seed Round - The Good Workshop,https://www.crunchbase.com/funding_round/the-good-workshop-pre-seed--580d3ada,The Good Workshop,https://www.crunchbase.com/organization/the-good-workshop,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",50000,USD,50000,2019-04-01,Seed,,,,Yes,TGW is a web app that automates innovation workshops,"Enterprise Software, Human Resources, Innovation Management, SaaS, Sustainability",,https://www.thegoodworkshop.io/,Less than $1M,50000,USD,50000,Seed,3,Thea Vanessa Knight,1,,Thea Vanessa Knight,"494,049"
Venture Round - UBIRCH,https://www.crunchbase.com/funding_round/ubirch-series-unknown--358de26e,UBIRCH,https://www.crunchbase.com/organization/ubirch,Venture - Series Unknown,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2019-04-25,,,,,Yes,UBIRCH offers an ESG Data Exchange Network that lets companies publish and share their Carbon Footprint Data.,"Carbon Capture, Smart Building, Supply Chain Management",,https://ubirch.de,$1M to $10M,,,,Seed,5,Bauwens Digital,2,2,"Bauwens Digital, SchneiderGolling & Cie – Assekuranzmakler AG","474,121"
Pre Seed Round - UNBIND,https://www.crunchbase.com/funding_round/unbind-pre-seed--cce18f0c,UNBIND,https://www.crunchbase.com/organization/unbind,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2019-11-19,Seed,,,,Yes,Digital On Trade Sales & Marketing Platform,"Digital Marketing, Point of Sale, Sales",,https://unbind.io/legal/impressum/,,,,,Seed,2,,,,,"365,997"
