Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Pre Seed Round - Compounder,https://www.crunchbase.com/funding_round/compounder-pre-seed--65bf9f4c,Compounder,https://www.crunchbase.com/organization/compounder,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-03-31,Seed,,,,Yes,Compounder is a platform through which students can apply to their desired universities with just one profile.,"EdTech, Education, Higher Education, Information Services, Internet",,https://www.compounder.eu,Less than $1M,,,,Seed,1,Aschendorff NEXT,3,,"allygatr, Aschendorff NEXT, Marco Aschinger","35,715"
Venture Round - DeepL,https://www.crunchbase.com/funding_round/linguee-series-unknown--9f709974,DeepL,https://www.crunchbase.com/organization/linguee,Venture - Series Unknown,"Cologne, Nordrhein-Westfalen, Germany, Europe",100000000,USD,100000000,2023-01-11,,900000000,USD,900000000,Yes,"DeepL is a software company that offers a communication platform for AI based translation, editing, and writing services.","Artificial Intelligence (AI), Generative AI, Software, Translation Service",,https://www.deepl.com/,Less than $1M,400000000,USD,400000000,,5,IVP,9,,"Allison Pickens, Atomico, b2venture, Benchmark, Bessemer Venture Partners, Illusian Founder Office, IVP, The New Normal Fund, WiL (World Innovation Lab)","38,405"
Pre Seed Round - DeepSkill,https://www.crunchbase.com/funding_round/deep-skill-pre-seed--abb0b5fd,DeepSkill,https://www.crunchbase.com/organization/deep-skill,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-02-27,Seed,,,,Yes,DeepSkill is a digital platform for holistic personnel development.,"E-Learning, Personal Development, Training",,https://deepskill.com/,Less than $1M,1500000,EUR,1631094,Seed,3,,3,,"Deutsche Telekom, Hermann Ude, Hubraum","466,973"
Seed Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-seed--ac39bdb8,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-04-25,Seed,,,,Yes,Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,"Health Care, Personal Health, Wellness, Women's",,https://vivienkarl.com,$1M to $10M,1717400,USD,1717400,Seed,4,,1,,Leanox Impact Capital,"92,302"
Seed Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-seed--de3b569a,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1500000,USD,1500000,2023-05-17,Seed,,,,Yes,Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,"Health Care, Personal Health, Wellness, Women's",,https://vivienkarl.com,$1M to $10M,1717400,USD,1717400,Seed,4,DvH Ventures,4,1,"better ventures, DvH Ventures, Mirko Caspar, Tina Mueller","251,884"
Angel Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-angel--51900042,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,Angel,"Köln, Nordrhein-Westfalen, Germany, Europe",200000,EUR,217400,2023-08-29,Seed,1400000,EUR,1521797,Yes,Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,"Health Care, Personal Health, Wellness, Women's",,https://vivienkarl.com,$1M to $10M,1717400,USD,1717400,Seed,4,Nils Glagau,1,,Nils Glagau,"512,437"
Grant - Flying Sheep Studios,https://www.crunchbase.com/funding_round/flying-sheep-studios-grant--0b54bd03,Flying Sheep Studios,https://www.crunchbase.com/organization/flying-sheep-studios,Grant,"Cologne, Nordrhein-Westfalen, Germany, Europe",1200000,USD,1200000,2023-03-19,,,,,No,Flying Sheep Studios is a game developing company.,"Gaming, Online Games, PC Games, Video Games",,https://flying-sheep.com,$1M to $10M,1200000,USD,1200000,M&A,1,Federal Ministry for Economic Cooperation and Development,1,,Federal Ministry for Economic Cooperation and Development,"366,358"
Convertible Note - GeoPard Agriculture,https://www.crunchbase.com/funding_round/geopard-ariculture-convertible-note--ba8e92f6,GeoPard Agriculture,https://www.crunchbase.com/organization/geopard-ariculture,Convertible Note,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-03-01,,,,,No,Simplify the complexity of precision farming using multi-year field variability and accurate variable rate application maps.,"Agriculture, AgTech, Analytics, Big Data, Farming",,https://geopard.tech/,,,,,,3,,1,,IZDAT,"130,504"
Pre Seed Round - HomeRide,https://www.crunchbase.com/funding_round/baoo-app-pre-seed--de39462e,HomeRide,https://www.crunchbase.com/organization/baoo-app,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-03-05,Seed,,,,Yes,HomeRide is a RetailTech-Startup which runs a local commerce D2C-marketplace.,Internet,,https://homeride.io/,,,,,Seed,1,,6,,"Benedikt Sauter, Felix Finger, Marco Werner, Melina Brandstetter, SchneiderGolling & Cie – Assekuranzmakler AG, XPRESS Ventures","30,263"
Pre Seed Round - JUPUS,https://www.crunchbase.com/funding_round/jupus-by-iurtech-pre-seed--2920fe1c,JUPUS,https://www.crunchbase.com/organization/jupus-by-iurtech,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",550000,EUR,596747,2023-01-30,Seed,,,,Yes,JUPUS is the AI secretary for law firms,"Artificial Intelligence (AI), Legal Tech, SaaS",,https://www.jupus.de,,1850000,EUR,2007415,Seed,3,,4,,"Felix Plog, Ingo Weber, Philipp Hammerich, Stefan C. Schicker","520,772"
Series A - kyp.ai,https://www.crunchbase.com/funding_round/kyp-ai-series-a--c4ba219f,kyp.ai,https://www.crunchbase.com/organization/kyp-ai,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",17500000,EUR,18637324,2023-09-20,Early Stage Venture,,,,Yes,kyp.ai is a transformation mining company fueling digital change.,Artificial Intelligence (AI),,https://www.kyp.ai/,$10M to $50M,17500000,EUR,18637324,Early Stage Venture,2,OTB Ventures,3,1,"42CAP, OTB Ventures, Tola Capital","80,434"
Series A - Mammaly,https://www.crunchbase.com/funding_round/mammaly-series-a--84c6e65c,Mammaly,https://www.crunchbase.com/organization/mammaly,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",14000000,EUR,15026135,2023-09-13,Early Stage Venture,,,,Yes,"Mammaly, a pet health startup that develops a range of snacks specifically targeting and helping reduce the severity of aging dog issues.","Animal Feed, Health Care, Pet",,https://www.mammaly.de,$10M to $50M,17000000,EUR,18426273,Early Stage Venture,2,"Five Seasons Ventures, IRIS Ventures",3,,"Attila Balogh, Five Seasons Ventures, IRIS Ventures","157,760"
Venture Round - mecorad,https://www.crunchbase.com/funding_round/mecorad-series-unknown--8348e109,mecorad,https://www.crunchbase.com/organization/mecorad,Venture - Series Unknown,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-08-01,,,,,Yes,mecorad provides measurement solutions for hot metal processes.,Manufacturing,,http://www.mecorad.com/,Less than $1M,,,,,2,Aperam Ventures,1,,Aperam Ventures,"380,456"
Seed Round - METYCLE,https://www.crunchbase.com/funding_round/metycle-seed--00cd45d8,METYCLE,https://www.crunchbase.com/organization/metycle,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",4700000,EUR,5166874,2023-12-14,Seed,,,,Yes,METYCLE is building the B2B trading platform to accelerate international trade of secondary metals.,"B2B, Marketplace, Recycling",,http://www.metycle.com,,6200000,EUR,6782853,Seed,2,Project A Ventures,8,3,"Anne-Marie Großmann, Christoph Cordes, DFF Ventures, Gisbert Ruehl, Market One Capital, Partech, Philipp Andernach, Project A Ventures","80,463"
Pre Seed Round - METYCLE,https://www.crunchbase.com/funding_round/metycle-pre-seed--f1fe0bf0,METYCLE,https://www.crunchbase.com/organization/metycle,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1615979,2023-03-21,Seed,,,,Yes,METYCLE is building the B2B trading platform to accelerate international trade of secondary metals.,"B2B, Marketplace, Recycling",,http://www.metycle.com,,6200000,EUR,6782853,Seed,2,"DFF Ventures, Market One Capital",4,2,"DFF Ventures, Louis Pfitzner, Market One Capital, Tom Bird","417,932"
Venture Round - nextmarkets,https://www.crunchbase.com/funding_round/nextmarkets-gmbh-series-unknown--e8a5099b,nextmarkets,https://www.crunchbase.com/organization/nextmarkets-gmbh,Venture - Series Unknown,"Cologne, Nordrhein-Westfalen, Germany, Europe",10000000,EUR,10974997,2023-04-18,,,,,Yes,nextmarkets is Europe's commission-free online broker,"Financial Services, FinTech, Stock Exchanges, Trading Platform",,https://www.nextmarkets.com,,54293969,USD,54293969,,4,Apeiron Investment Group,1,1,Apeiron Investment Group,"496,609"
Angel Round - NUMOS,https://www.crunchbase.com/funding_round/numos-angel--a05bb824,NUMOS,https://www.crunchbase.com/organization/numos,Angel,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-09-18,Seed,,,,Yes,NUMOS is an insurance tech platform.,"Insurance, InsurTech",,https://numos.eu,,,,,Seed,1,,7,,"Christian Reber, Felix Ohswald, Jessica Holzbach, Michael Wax, Patrick Andrae, Raffaele Terrone, Tushar Ahluwalia","153,326"
Seed Round - Onqo Health,https://www.crunchbase.com/funding_round/onqo-health-seed--afe0c7d0,Onqo Health,https://www.crunchbase.com/organization/onqo-health,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-08-22,Seed,,,,Yes,"Digital Oncology, Decision Support, Healthcare, Medical Device","Health Care, Software",,http://www.onqo.de,,,,,Seed,1,,2,1,"Bertelsmann Investments, Isartal Ventures","58,447"
Seed Round - Ordio,https://www.crunchbase.com/funding_round/ordio-seed--288544dc,Ordio,https://www.crunchbase.com/organization/ordio,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2900000,EUR,3140612,2023-01-16,Seed,,,,Yes,Deskless Workforce Management,"Apps, Food and Beverage, Information Technology, Marketing, Mobile Apps, Restaurants, Software, Supply Chain Management",,https://www.ordio.com,,3900000,EUR,4158367,Seed,2,Capnamic Ventures,2,1,"Capnamic Ventures, Simon Capital","643,386"
Grant - Perfect-iD,https://www.crunchbase.com/funding_round/perfect-id-0a62-grant--13b7c2c1,Perfect-iD,https://www.crunchbase.com/organization/perfect-id-0a62,Grant,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-05-23,,,,,No,Perfect-iD provides data exchange services.,Internet of Things,,https://www.getpia.app,,,,,,1,T-Mobile,1,1,T-Mobile,"98,630"
Venture Round - Plastic2Beans,https://www.crunchbase.com/funding_round/plastic2beans-series-unknown--8dd45a7d,Plastic2Beans,https://www.crunchbase.com/organization/plastic2beans,Venture - Series Unknown,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-05-01,,,,,Yes,Plastic2Beans is a manufacturing company that produces coffee to home and office.,"Coffee, Manufacturing, Retail",,https://plastic2beans.com,,,,,,1,,1,,FS Life Science Investment,"143,899"
Seed Round - Prematch,https://www.crunchbase.com/funding_round/prematch-seed--1f383843,Prematch,https://www.crunchbase.com/organization/prematch,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",2400000,EUR,2642537,2023-05-02,Seed,,,,Yes,Prematch is building the #1 platform for grassroots football.,"Mobile, Natural Language Processing, Soccer",,https://www.prematchapp.de/?r=0,$1M to $10M,4100000,EUR,4420345,Seed,4,,5,,"Marcus Stahl, Patric Fassbender, Ralf Reichert, Schadeberg Family Office, Verena Pausder","80,388"
Seed Round - Prematch,https://www.crunchbase.com/funding_round/prematch-seed--1bfaa67a,Prematch,https://www.crunchbase.com/organization/prematch,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-11-13,Seed,,,,Yes,Prematch is building the #1 platform for grassroots football.,"Mobile, Natural Language Processing, Soccer",,https://www.prematchapp.de/?r=0,$1M to $10M,4100000,EUR,4420345,Seed,4,,3,,"David Raum, Jürgen Klopp's family office, Serge Gnabry","341,863"
Pre Seed Round - RAKETENSTART,https://www.crunchbase.com/funding_round/raketenstart-pre-seed--b5746d28,RAKETENSTART,https://www.crunchbase.com/organization/raketenstart,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-03-22,Seed,,,,Yes,RAKETENSTART is the all-in-one-legal solution for SMEs.,"Advice, Information Technology, Legal, Legal Tech, Marketplace, Professional Services, SaaS, Small and Medium Businesses, Software",,https://raketenstart.de/,,,,,Seed,1,,5,,"Croton Capital, Magda Grünenwald, Nadine Lilienthal, René Maudrich, Richard Woller","14,139"
Series B - Sastrify,https://www.crunchbase.com/funding_round/sastrify-series-b--b23dabda,Sastrify,https://www.crunchbase.com/organization/sastrify,Series B,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-11-30,Early Stage Venture,,,,Yes,Sastrify is a virtual SaaS service procurement software that improves SaaS operations management and SaaS spending.,"Procurement, SaaS, Software",,https://sastrify.com,$10M to $50M,55193364,USD,55193364,Early Stage Venture,6,Reimann Investors,1,1,Reimann Investors,"116,364"
Series B - Sastrify,https://www.crunchbase.com/funding_round/sastrify-series-b--1696da57,Sastrify,https://www.crunchbase.com/organization/sastrify,Series B,"Cologne, Nordrhein-Westfalen, Germany, Europe",22000000,USD,22000000,2023-05-24,Early Stage Venture,,,,Yes,Sastrify is a virtual SaaS service procurement software that improves SaaS operations management and SaaS spending.,"Procurement, SaaS, Software",,https://sastrify.com,$10M to $50M,55193364,USD,55193364,Early Stage Venture,6,Endeit Capital,5,3,"Endeit Capital, FirstMark, HV Capital, Simon Capital, TriplePoint Capital","222,386"
Angel Round - Skillino,https://www.crunchbase.com/funding_round/skillino-angel--d0be2e5d,Skillino,https://www.crunchbase.com/organization/skillino,Angel,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-09-15,Seed,,,,Yes,Skillino is a one-of-a-kind film that will have you passing your exam in no time.,"Apps, EdTech, Education",,https://skillino.com,,,,,Seed,1,,3,,"Lukas Podolski, Markus Krämer, Wilke Stroman","132,323"
Seed Round - specter automation,https://www.crunchbase.com/funding_round/specter-automation-seed--e3e0d1fe,specter automation,https://www.crunchbase.com/organization/specter-automation,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2700000,EUR,2932383,2023-01-31,Seed,,,,Yes,"B2B SaaS company for AI powered automation of construction site management and tracking, effectively cutting construction delays in half.","Artificial Intelligence (AI), Construction, Enterprise Software, SaaS, Software",,http://www.specter-automation.com/,,2700000,EUR,2932383,Seed,2,TechVision Fund,4,1,"LBBW VC, Mostafa Akbari-Hochberg, TechVision Fund, xdeck","253,136"
Seed Round - Speekly,https://www.crunchbase.com/funding_round/speekly-gmbh-seed--11cf3de1,Speekly,https://www.crunchbase.com/organization/speekly-gmbh,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1250000,EUR,1340485,2023-09-06,Seed,12750000,EUR,13672952,Yes,Leading UGC platform in Europe | Providing brands with high-performing video ads,"Advertising, Content Creators, Marketing, Social Media Marketing",,https://speekly.de/,,1250000,EUR,1340485,Seed,1,neoteq ventures,2,,"Alexander Moulakakis, neoteq ventures","102,424"
Seed Round - Spot My Energy,https://www.crunchbase.com/funding_round/spot-my-energy-seed--f3383a68,Spot My Energy,https://www.crunchbase.com/organization/spot-my-energy,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1550000,EUR,1666747,2023-09-12,Seed,,,,Yes,Spot My Energy increases the value of smart power by making energy flows transparent.,"Electronics, Manufacturing",,https://spotmyenergy.com,,12050000,EUR,12683568,Seed,2,Picus Capital,1,1,Picus Capital,"80,431"
Seed Round - Sunhat,https://www.crunchbase.com/funding_round/sunhat-seed--a6df6df3,Sunhat,https://www.crunchbase.com/organization/sunhat,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2000000,EUR,2162162,2023-05-22,Seed,,,,Yes,Sunhat is an automation tool that combines software engineering and sustainability expertise to help supply chain businesses.,"Business Information Systems, Consumer Software, Software",,https://www.getsunhat.com,,5000000,EUR,5414311,Seed,2,"Capnamic Ventures, xdeck",4,2,"Capnamic Ventures, Unifier Ventures, WEPA Ventures, xdeck","222,425"
Series B - Sunvigo,https://www.crunchbase.com/funding_round/sunvigo-series-b--63d95162,Sunvigo,https://www.crunchbase.com/organization/sunvigo,Series B,"Cologne, Nordrhein-Westfalen, Germany, Europe",12000000,EUR,13169996,2023-04-18,Early Stage Venture,,,,Yes,Sunvigo provides you with cheap solar power from your roof and real green power from the grid.,"Renewable Energy, Solar",,https://www.sunvigo.de/,$100M to $500M,53000000,EUR,59106391,Early Stage Venture,7,"Future Energy Ventures, Triodos Bank",6,2,"Eneco Ventures, Future Energy Ventures, HTGF | High-Tech Gruenderfonds, Sparta Capital, Triodos Bank, Übermorgen Ventures","500,084"
Angel Round - TRYB,https://www.crunchbase.com/funding_round/tryb-5095-angel--3adef387,TRYB,https://www.crunchbase.com/organization/tryb-5095,Angel,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-08-01,Seed,,,,Yes,TRYB is a novel and one-of-a-kind dietary idea that aids in weight loss.,Food and Beverage,,https://get-tryb.com,,,,,Seed,1,,2,,"Heribert Landskron-Reißdorf, Ute Reißdorf","118,363"
Grant - UBIRCH,https://www.crunchbase.com/funding_round/ubirch-grant--12ce0aea,UBIRCH,https://www.crunchbase.com/organization/ubirch,Grant,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-05-23,,,,,No,UBIRCH offers an ESG Data Exchange Network that lets companies publish and share their Carbon Footprint Data.,"Carbon Capture, Smart Building, Supply Chain Management",,https://ubirch.de,$1M to $10M,,,,Seed,5,T Challenge,1,1,T Challenge,"523,178"
Pre Seed Round - Urban Ray,https://www.crunchbase.com/funding_round/urban-ray-pre-seed--e458a2af,Urban Ray,https://www.crunchbase.com/organization/urban-ray,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-05-22,Seed,,,,Yes,Urban Ray offers last-mile parcel deliveries by drones with automated landing and storage stations on the ground.,"Drones, Last Mile Transportation, Logistics",,https://www.urban-ray.com,,,,,Seed,1,,7,,"Aaron Spiegelburg, Andreas Kupke, Frank LINDENBERG, Marco Prüglmeier, Pjotr van Schothorst, Timo Nuehrich, Yves Weisselberger","91,048"
Pre Seed Round - VYBE Beauty,https://www.crunchbase.com/funding_round/vybe-beauty-pre-seed--efe93420,VYBE Beauty,https://www.crunchbase.com/organization/vybe-beauty,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-02-01,Seed,,,,Yes,Developing and marketing the next generation of beauty consumer technologies.,"Artificial Intelligence (AI), Beauty, Computer Vision, E-Commerce, Information Technology, Software",,https://get-vybe.com,,,,,Seed,1,,1,,JALE Beteiligungs GmbH,"35,318"
