Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Marvel Fusion,https://www.crunchbase.com/organization/marvel-fusion,Active,,"Electronics, Energy, Laser","Munich, Bayern, Germany",Marvel Fusion is a developer of fusion energy technology used to offer environment-friendly and safe energy.,"8,158","European Union (EU), Europe, Middle East, and Africa (EMEA)",80807,,2019-01-01,year,,,,,For Profit,https://marvelfusion.com,,,https://www.linkedin.com/company/marvelfusion/,"Marvel Fusion is a developer of fusion energy technology used to offer environment-friendly and safe energy. Its reactor is based on the short pulse, high energy, and electrically efficient laser that is suited for commercializing baseload fusion electrical power helping consumers to access clean, safe, and reliable energy sources. The company was founded in 2019 and is headquartered in Munich, Bayern.","Consumer Electronics, Energy, Hardware, Science and Engineering",4,11-50,"Georg Korn, Karl-Georg Schlesinger, Moritz von der Linden, Pasha Shabalin",4,Early Stage Venture,2024-09-25,62800000,EUR,69916212,Series B,62800000,EUR,69916212,Series B,112800000,EUR,126287986,115300000,EUR,129012544,"Earlybird Venture Capital, Bayern Kapital, Possible Ventures, HV Capital, Tengelmann Ventures",3,17,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mecuris,https://www.crunchbase.com/organization/mecuris-gmbh,Active,,"3D Printing, Health Care, Manufacturing, Medical Device","Munich, Bayern, Germany",Mecuris develops tailor-made prostheses and orthoses from the 3D printer.,"74,510","European Union (EU), Europe, Middle East, and Africa (EMEA)",80337,$1M to $10M,2016-05-01,month,,,,,For Profit,http://www.mecuris.com,https://twitter.com/mecuris,https://www.facebook.com/mecuris/,https://www.linkedin.com/company/mecuris,"Mecuris strives to be the key enabler for digitally manufactured O&P solutions worldwide. They empower O&P professionals to co-create customised O&P products and enrich wearer’s lives within 24 hours.To reach this goal, they team up with O&P professionals to co-create - with users and wearers - customised O&P products. Their digital mindset and 3D printing know-how synergise in the Mecuris Solution Platform, which simplifies the work of O&P professionals and enriches wearers’ lives. The Mecuris Solution Platform uses patient data and scans to semi-automatically individualise 3D designs of patient aids. It  makes them ready-to-print at a local 3D printing hub. This enables a 100% customised fit, functionality and look. They thereby cut production times by 75% for the medical practitioners and wearers.","Health Care, Manufacturing",6,11-50,"Felix Gundlack, Frank Preuss, Jannis Breuninger, Manuel Opitz, Simon Weidert, Wolf-Peter Werner",4,Early Stage Venture,2020-01-14,3600000,EUR,4005960,Series B,3600000,EUR,4005960,Series B,7200000,EUR,8109922,7200000,EUR,8109922,"HTGF | High-Tech Gruenderfonds, Bayern Kapital, VentureOut, Vesalius Biocapital Partners, Sana Kliniken",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Medikura,https://www.crunchbase.com/organization/medikura-digital-health-gmbh,Active,,"Medical, Pharmaceutical, Software","Munich, Bayern, Germany",MEDIKURA develops communication software for pharma companies,"118,632","European Union (EU), Europe, Middle East, and Africa (EMEA)",80992,Less than $1M,2017-01-01,year,,,,,For Profit,http://www.medikura.com,,https://www.facebook.com/medikura,https://www.linkedin.com/company/medikura,"Medikura provides communication infrastructure enabling multidirectional drug-related information exchange between patients, medical experts, and pharma to improve drug effectiveness and safety setting.","Health Care, Software",2,1-10,"Friderike Bruchmann, Philipp Naegelein",2,Seed,2022-01-01,1050000,EUR,1194265,Seed,1050000,EUR,1194265,Seed,1050000,EUR,1194265,1121429,EUR,1277569,"Aescuvest, EASME",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mentessa,https://www.crunchbase.com/organization/mentessa,Active,,"Artificial Intelligence (AI), Collaboration, Education, Professional Networking, Skill Assessment","Munich, Bayern, Germany","Mentessa empowers organizations to foster meaningful connections, enabling learning, growth, and equal opportunities in the workplace.","54,554","European Union (EU), Europe, Middle East, and Africa (EMEA)",80331,$1M to $10M,2019-03-12,day,,,,,For Profit,https://www.mentessa.com/,https://x.com/mentessa_ai,https://www.facebook.com/MentessaAI/,https://www.linkedin.com/company/mentessa/,"Mentessa is an award-winning AI platform built to help companies create a connected learning culture. Its mission is to remove barriers to learning and collaboration for everyone in the workplace. It connects employees for learning and collaboration throughout their entire journey. The company provides informal collaborative learning and connection without the admin work. Mentessa connect the right people at the right time, share knowledge, and support each other.  It makes team-building, collaboration, and performance improvement simple and enjoyable.","Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Education, Other, Professional Services, Science and Engineering, Software",2,11-50,"Andrey Andreev, Tina Ruseva",2,Seed,2024-01-22,,,,Grant,1000000,EUR,1121436,Seed,1000000,EUR,1121436,1000000,EUR,1121436,"Eleven Ventures, EIT Digital",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
MessengerPeople,https://www.crunchbase.com/organization/messengerpeople,Active,,"Apps, B2B, Developer APIs, Information Services, Information Technology, Messaging, Mobile, SaaS, Small and Medium Businesses, Software","Munich, Bayern, Germany",The Messenger Communication Experts - our innovative platform allow businesses to offer professional customer service through messaging.,"42,163","European Union (EU), Europe, Middle East, and Africa (EMEA)",80336,$1M to $10M,2015-04-01,month,2021-09-22,day,,,For Profit,http://www.messengerpeople.com,https://twitter.com/MessengerPeople,https://www.facebook.com/MessengerPeople/,https://www.linkedin.com/company/messengerpeople/,"MessengerPeople is one of the pioneering companies in professional messenger services and is currently the leading Software-as-a-Service provider for messenger communication. With their products you can easily and securely use the most popular global messaging apps: WhatsApp, Facebook Messenger, Apple Business Chat, Telegram and Viber. They are a young Munich company, founded by Franz Buchenberger and Maximilian Tietz in 2015 as WhatsBroadcast GmbH. In mid-2018 they rebranded to MessengerPeople and currently have 65 employees from 12 countries. 1,800 companies, cities and communities, associations, institutions, political parties and influences from over 60 countries already use the MessengerPeople solution.","Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Other, Software",3,51-100,"Franz Buchenberger, Stephan Gillmeier, Ph.D., Tobias Steinbrecher",2,M&A,2017-08-25,5000000,EUR,5962503,Series A,5000000,EUR,5962503,Series A,5000000,EUR,5962503,5000000,EUR,5962503,"HTGF | High-Tech Gruenderfonds, Müller Medien, Wessel Management, Haas New Media",3,4,,Was Acquired,MessengerPeople acquired by Sinch,https://www.crunchbase.com/acquisition/sinch-acquires-messengerpeople--7cc34823,Sinch,https://www.crunchbase.com/organization/sinch,2021-09-22,day,48000000,EUR,56098949,Acquisition,,Private,,,,,,,,,,,1
MetisMotion,https://www.crunchbase.com/organization/metismotion,Active,,"Industrial Automation, Information Technology, Manufacturing, Robotics","Munich, Bayern, Germany",MetisMotion is innovative technology enables ultra-light and dynamic actuators.,"86,758","European Union (EU), Europe, Middle East, and Africa (EMEA)",81549,,2018-01-01,year,,,,,For Profit,https://www.metismotion.com/,,,https://www.linkedin.com/company/metismotion,MetisMotion actuators are based on decades of experience in specialty actuator development for industrial environments. Our key strength are high force-density and ultra dynamic linear actuators.,"Hardware, Information Technology, Manufacturing, Science and Engineering, Software",3,11-50,"Georg Bachmaier, Patrick Froese, Wolfgang Zoels",3,Seed,2022-01-19,3000000,EUR,3402749,Seed,3000000,EUR,3402749,Seed,5500000,EUR,6359399,5500000,EUR,6359399,"HTGF | High-Tech Gruenderfonds, Zukunftsfonds Heilbronn, Born2Grow, Siemens Technology Accelerator",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
mietwise,https://www.crunchbase.com/organization/rentseed,Active,,"Financial Services, FinTech, Internet, Property Management, Real Estate, Residential","Munich, Bayern, Germany","mietwise offers a simple payments management platform for landlords, property managers and tenants.","330,667","European Union (EU), Europe, Middle East, and Africa (EMEA)",80807,Less than $1M,2018-06-01,day,,,,,For Profit,https://mietwise.com,https://twitter.com/mietwise,,https://www.linkedin.com/company/mietwise,"mietwise offers a simple payments management platform for landlords, property managers and tenants. For existing property management platforms, mietwise also offers an API, allowing partners to directly compete with banks in offering an integrated rental deposit and payments solution. This allows them to better serve new and existing users, in that they are able to offer a seamless end-to-end experience throughout the entire life-cycle of a rental property. For landlords, property managers and tenants, mietwise is a better and faster way to securely manage rental deposits and payments online. Via the mietwise platform, private and small-to-medium sized landlords and property managers are able to easily manage their property portfolio’s rental deposits and payments effectively using their fully digitalised process.","Financial Services, Internet Services, Real Estate",2,1-10,"Jonathan Liemann, Storm Farrell",2,Seed,2019-06-01,,,,Pre-Seed,,,,Pre-Seed,,,,,,,"APX, blackprint",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
MinQi,https://www.crunchbase.com/organization/minqi,Active,,"Health Care, Wellness","Munich, Bayern, Germany","We offer companies a solution to help them keep their employees healthy and performant in times of stress, tight schedules and remote work.","122,503","European Union (EU), Europe, Middle East, and Africa (EMEA)",81673,Less than $1M,2019-05-17,day,,,,,For Profit,https://www.minqi.io/,,https://www.facebook.com/minqi.io,https://lu.linkedin.com/company/minqi,"MinQi is a digital solution that helps teams manage and improve their mental, physical, and social well-being by including recharge times into their workdays. Takes only a few minutes per day. Safeguard and improve your team's well-being by incorporating short recharging breaks into their (digital) workdays.",Health Care,2,1-10,"Dr. Delphine Bradt Colin, Dr. Sarah Mahr",2,Seed,2021-12-13,590000,EUR,665844,Convertible Note,50000,EUR,58575,Pre-Seed,50000,EUR,58575,640000,EUR,724419,"APX, BayBG Venture Capital",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mitakus analytics,https://www.crunchbase.com/organization/mitakus-analytics,Active,,"Analytics, SaaS, Software","Munich, Bayern, Germany","SaaS company privoding analytics and prediction technology to the sector of canteens . ""Launched at the Founder Institute""​","1,549,259","European Union (EU), Europe, Middle East, and Africa (EMEA)",80997,,2018-03-15,day,,,,,For Profit,https://www.mitakus.de,,,https://www.linkedin.com/company/mitakus/,"Do you know about the problem of planning a menu in a canteen? It is actually the reason, why this industry is the second biggest producer of wasted food in our society, after private households. An owner of a canteen needs to know the right meals, number of dishes and guests. The right combination is complex. The result is overstocking and overproduction, which means higher food cost for the canteen. On average 1 of the 44.000 German canteens loses 50k € every year.  With Mitakus we develop a software to help owners to reduce food cost, by providing them a demand forecast, which is integrated into systems that they are already using.  Essentially, you can imagine our solution as a web browser plugin, only that we build a plugin into cash registers and planning software. The owner receives our prediction and knows how much to prepare and order. Thus, we can help reduce the food cost by up to 40% and charge a commission on that, creating a win-win situation.","Data and Analytics, Software",,1-10,,1,,2019-05-25,,,,Undisclosed,,,,Undisclosed,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
MOBIKO,https://www.crunchbase.com/organization/mobiko,Active,,"Software, Travel","Munich, Bayern, Germany",MOBIKO is a mobility management software company.,"233,501","European Union (EU), Europe, Middle East, and Africa (EMEA)",D-81369,Less than $1M,2018-01-01,year,,,,,For Profit,https://mobiko.net,,,https://www.linkedin.com/company/mobiko/,"MOBIKO is an app for mobility management. It provides employees with a monthly mobility budget. Their mobility solution is in the form of software to manage employee mobility, bill it in a tax-compliant manner, and reward the use of sustainable means of transport such as car sharing. Their solutions such as public transport subsidies, flexible mobility budgets, and operational mobility management.","Software, Travel and Tourism",,11-50,,2,,2024-04-04,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,"Family Office, Bâloise Holding, SFO",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
MotionsCloud,https://www.crunchbase.com/organization/motionscloud,Active,,"Artificial Intelligence (AI), Auto Insurance, Automotive, Computer Vision, Enterprise Software, Fleet Management, Insurance, InsurTech, Property Management, Software","Munich, Bayern, Germany",MotionsCloud helps property/vehicle insurance companies & fleet/mobility operators to streamline & automate inspections/claims processes,"48,497","European Union (EU), Europe, Middle East, and Africa (EMEA)",81671,$1M to $10M,2016-01-12,day,,,,,For Profit,https://motionscloud.com,https://twitter.com/motionscloud,https://www.facebook.com/MotionsCloud,https://www.linkedin.com/company/motionscloud/,"MotionsCloud uses computer vision technology, to analyze car and property damage for insurance companies thereby streamlining and automating property and vehicle insurance claims. MotionsCloud reduces claim cycle time from 10 days to 3 hours and saves up to 75% on claims processing cost and improves customer claims experiences. MotionsCloud already serves clients in the US, Europe and South East Asia.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Real Estate, Science and Engineering, Software, Transportation",2,11-50,"Alexis Hanke, Pablo Duy K. Vu",6,Seed,2022-04-28,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2040000,USD,2040000,2040000,USD,2040000,"SOSV, Artesian VC, Look AI Ventures, AI Startup Incubator, Particle Accelerator Limited (ParticleX)",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Munevo,https://www.crunchbase.com/organization/munevo,Active,,"Assistive Technology, Google Glass, Health Care, Medical Device, Social Impact, Wearables","Munich, Bayern, Germany",Smart Glasses for people with disabilities,"49,424","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-03-01,month,,,,,For Profit,https://munevo.com,https://twitter.com/munevo_social,https://www.facebook.com/munevo.social,https://linkedin.com/company/munevo,Munevo empowers people with disabilities by using smart and innovative technology.,"Consumer Electronics, Hardware, Health Care, Mobile, Other, Platforms, Social Impact",1,11-50,Claudiu Leverenz,7,,2022-10-21,3000000,EUR,2958180,Venture - Series Unknown,3000000,EUR,2958180,Venture - Series Unknown,4425000,EUR,4615857,4525000,EUR,4727985,"Bayern Kapital, Aescuvest, MassChallenge, Roca X, MassChallenge Israel",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
mylivn,https://www.crunchbase.com/organization/mylivn,Active,,"Apps, Blogging Platforms, Social Media, Social Network","Munich, Bayern, Germany",A social network made to empower creators.,"87,636","European Union (EU), Europe, Middle East, and Africa (EMEA)",80992,$1M to $10M,2015-01-01,year,,,,,For Profit,http://mylivn.com,https://twitter.com/mylivn,https://www.facebook.com/mylivnofficial/,https://www.linkedin.com/company/mylivn/,A social network made to empower creators.,"Apps, Content and Publishing, Internet Services, Media and Entertainment, Software",1,1-10,Lars Luethke,5,Seed,2021-05-10,2000000,EUR,2428101,Seed,2000000,EUR,2428101,Seed,9500000,EUR,10994897,9500000,EUR,10994897,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Navigance,https://www.crunchbase.com/organization/navigance,Active,,"Analytics, Manufacturing, SaaS, Software","Munich, Bayern, Germany",SaaS for the chemical industry,"280,815","European Union (EU), Europe, Middle East, and Africa (EMEA)",80335,$1M to $10M,2019-01-01,day,,,,,For Profit,https://www.navigance.com,https://twitter.com/navigance,,http://linkedin.com/company/navigance,"Optimize with intelligence. Boosting chemical process efficiency with data-driven analytics. Chemical producers can maximize plant availability and process efficiency around the clock with Navigance. Advanced plant models, digital tools, and support for continuous processes delivered as Software as a Service that blends data science and chemical expertise. Helping producers optimize with intelligence, confidence and at pace using their process data.","Data and Analytics, Manufacturing, Software",1,11-50,Elmar Peters,1,Seed,2019-01-01,,,,Seed,,,,Seed,,,,,,,Clariant,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
NDC Data Centers,https://www.crunchbase.com/organization/ndc-data-centers,Active,,"Commercial Real Estate, Data Center, Green Building, Information Technology, Smart Building","Munich, Bayern, Germany","NDC plans, builds, manages and leases innovative and ultra-efficient data centers.","461,944","European Union (EU), Europe, Middle East, and Africa (EMEA)",80331,,2016-01-01,year,,,,,For Profit,https://ndc-datacenters.com/,https://twitter.com/ndcdatacenters,https://www.facebook.com/ndcdatacenters/,https://www.linkedin.com/company/ndcdatacenters/,"NDC Data Centers realizes cost-effective construction and operation through sustainability at the technological, commercial and building level.  NDC integrates award-winning proprietary cooling technology with future-proof architecture, cutting edge technical design, and lean construction project delivery methods. NDC offers green, sustainable and energy efficient data centers with the goal of drastically reducing the resource requirement for the exponential increase of IT hardware need.  The innovative deployment model, which comprises energy services, real estate leasing and facility management, is tailored to the customers’ needs.","Hardware, Information Technology, Real Estate, Sustainability",2,11-50,"Spyridon Linardakis, Tom Schulz",1,Seed,2016-06-28,,,,Seed,,,,Seed,,,,,,,AQAL Integral Investing,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
nekst,https://www.crunchbase.com/organization/nekst-2,Active,,"Hotel, Search Engine, Travel","Munich, Bayern, Germany",nekst is a hotel search engine platform.,"236,220","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2015-04-01,day,,,,,For Profit,http://nekst.me,https://twitter.com/nekst_me,,,"nekst is a hotel search engine platform. To get you the best deal, they compare prices on over 60 booking sites - completely free-of-charge.","Internet Services, Travel and Tourism",3,1-10,"Darius Abde-Yazdani, Florian Probst, Sebastian Lehnerer",1,,2015-06-20,130000,EUR,147586,Grant,,,,,,,,130000,EUR,147586,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
neoshare AG,https://www.crunchbase.com/organization/neoloan,Active,,"Artificial Intelligence (AI), B2B, Finance, Financial Services, SaaS, Software","Munich, Bayern, Germany",neoshare revolutionizes large-volume debt financings using cutting edge technology paired with an in-house Debt Advisory.,"18,504","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://neoshare.de,,,https://www.linkedin.com/company/neoshare-ag,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Science and Engineering, Software",4,51-100,"Christopher Knobl, Jonas Hohmann, Maurice Fischl, Nico Singer",2,,2024-04-22,19000000,EUR,20244382,Venture - Series Unknown,19000000,EUR,20244382,Venture - Series Unknown,19000000,EUR,20244382,19000000,EUR,20244382,"Pottinger real estate group, Volksbanken Raiffeisenbanken.",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Neutron Star Systems,https://www.crunchbase.com/organization/neutron-star-systems,Active,,"Electric Vehicle, Electrical Distribution, Semiconductor, Space Travel","Munich, Bayern, Germany",Dirsuptive Electric Propulsion for Spacecraft,"152,407","European Union (EU), Europe, Middle East, and Africa (EMEA)",80801,Less than $1M,2019-12-16,day,,,,,For Profit,https://neutronstar.systems,https://www.twitter.com/neutronstarsys,https://facebook.com/nssgermany,https://www.linkedin.com/company/neutronstar-systems/,"We build Electric Propulsion Systems combining High-Temperature Superconductors and Applied-Field Magnetoplasmadynamic Thrusters for spacecraft, providing more scalable and efficient propulsion.","Energy, Hardware, Science and Engineering, Transportation",2,11-50,"Manuel La Rosa Betancourt, Marcus Collier-Wright",1,,2021-12-02,10000,USD,10000,Grant,,,,,,,,10000,USD,10000,"Air Force Research Laboratory, CNM Ingenuity",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Nimmsta,https://www.crunchbase.com/organization/nimmsta,Active,,"Retail Technology, Wearables","Munich, Bayern, Germany",Nimmsta produces industrial smart wearables and intralogistics freehand workflows to create robust business processes.,"45,467","European Union (EU), Europe, Middle East, and Africa (EMEA)",80809,$1M to $10M,2019-01-01,year,,,,,For Profit,https://nimmsta.com/,,https://www.facebook.com/NIMMSTA/,https://www.linkedin.com/company/nimmsta-gmbh/,"Nimmsta combines smart and robust hardware with innovative software to create efficient workflows in intralogistics. They provide a smart watch that is the companion for all logistics processes that include hands-free scanning, touch displays, and interactive workflow guidance.","Commerce and Shopping, Consumer Electronics, Hardware, Software",1,11-50,Andreas Funkenhauser,2,Seed,2023-07-04,4600000,EUR,5005947,Seed,4600000,EUR,5005947,Seed,4600000,EUR,5005947,4600000,EUR,5005947,"Prequel Ventures, Alpha Future Funds, Stephan Berendsen, Rolf Adam, Onno Schuessler",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Noah Mobility GmbH,https://www.crunchbase.com/organization/noah-mobility-gmbh,Active,,"Apps, Enterprise Software, Human Resources, Information Technology, Internet, SaaS, Software, Transportation","Munich, Bayern, Germany",Noah Mobility organizes the entire relocation for companies and individuals via technology platform ARK ONE.,"128,336","European Union (EU), Europe, Middle East, and Africa (EMEA)",80539,Less than $1M,2018-03-27,day,,,,,For Profit,https://www.noah-mobility.de,https://twitter.com/noahmobility,,https://www.linkedin.com/company/noah-mobility-gmbh,"We support companies and individuals during the entire process of relocation. Our aspiration: a first-class customer experience. Our promise is to deliver the perfect interaction of intuitive technology, personal support and flexible service selection. Whether via our app or our platform: we find the best consultant for your needs. People are at the center of all our actions – we focus on fairness towards customers, employees, and partners. This is how we set a new standard in the people mobility industry. We offer the Uber experience for relocation.","Administrative Services, Apps, Information Technology, Internet Services, Software, Transportation",2,11-50,"Daniel Zinner, Katrin Ruland",1,Seed,2022-08-01,500000,EUR,513119,Seed,500000,EUR,513119,Seed,500000,EUR,513119,500000,EUR,513119,"Zinner Global Mobility, Jan Schrempf, Dirk Maskow, Nick Read, Aliyekdar Soysüren",,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Nui Care,https://www.crunchbase.com/organization/nui-care-gmbh,Active,,Health Care,"Munich, Bayern, Germany",Nui Care develops an intelligent assistant that supports family caregivers with their home care challenge,"51,003","European Union (EU), Europe, Middle East, and Africa (EMEA)",80336,$1M to $10M,2018-12-10,day,,,,,For Profit,http://www.nui.care,,,https://www.linkedin.com/company/nui-care-gmbh,Nui Care is an online healthcare application developer. They help to communicate and make scheduling care services easier. It is a subscription-based healthcare platform.,Health Care,4,11-50,"Christian Ehl, Markus C. Mueller, Neil Heiland, Oliver Gajek",1,,2023-01-31,1000000,EUR,1086068,Corporate Round,1000000,EUR,1086068,Corporate Round,1000000,EUR,1086068,1000000,EUR,1086068,ADAC e. V,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
OCELL,https://www.crunchbase.com/organization/ocell,Active,,"Analytics, Artificial Intelligence (AI), Forestry, Software","Munich, Bayern, Germany",We use aerial photography and AI to develop local forest climate projects companies can invest in.,"35,102","European Union (EU), Europe, Middle East, and Africa (EMEA)",81671,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.ocell.io/,,,https://www.linkedin.com/company/ocell-io/,"OCELL is a Munich-based climate-tech startup that develops local climate projects that are transparent, measurable, and effective. Our mission is to unlock the full potential of forests and make a significant contribution to climate mitigation. To achieve this, we use aerial photographs, data from various sources, and artificial intelligence to create ‘digital twins’ of forests. These provide valuable insights into forest growth, current carbon storage capacity, and other metrics, and enable us to predict optimal forest management strategies. With our state-of-the-art technology and unwavering commitment to data transparency, we ensure the effectiveness of our solutions. Currently, OCELL manages over 250,000 hectares of sustainable forest land in Europe, North America, and South America.","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",3,11-50,"Christian Decher, David Dohmen, Felix Horvat",2,Seed,2023-05-09,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"AENU, better ventures, Julius Göllner, Maximilian Viessmann, Summiteer",1,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Off (prev. CamperBoys),https://www.crunchbase.com/organization/camperboys,Active,,"Leisure, Recreational Vehicles, Rental, Tourism, Transportation, Travel","Munich, Bayern, Germany",Off is a camper rental company.,"229,662","European Union (EU), Europe, Middle East, and Africa (EMEA)",81541,$1M to $10M,2019-01-01,day,,,,,For Profit,https://off-campers.com/de/,,https://www.facebook.com/offcampers,https://www.linkedin.com/company/offcampers/,Off (formerly CamperBoys) is the best rated camper rental company in Europe with a fleet of ~1100 campers at 10 stations all over Germany. The entire service is driven by its own proprietary rental software and an additional trip planning service.,"Commerce and Shopping, Community and Lifestyle, Transportation, Travel and Tourism",2,101-250,"Andreas Mall, Paul Pizzinini",1,Seed,2023-01-27,,,,Seed,,,,Seed,,,,,,,Helvetia Venture Fund,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Openfabric AI,https://www.crunchbase.com/organization/openfabric-ai,Active,,"Artificial Intelligence (AI), Blockchain","Munich, Bayern, Germany",Openfabric is a platform for building and connecting AI applications,"226,290","European Union (EU), Europe, Middle East, and Africa (EMEA)",80807,$1M to $10M,2019-01-01,year,,,,,For Profit,https://openfabric.ai,https://twitter.com/openfabricai,https://www.facebook.com/openfabricai,https://www.linkedin.com/company/openfabricai/about/,"Openfabric is a platform for building and connecting AI-Apps, an ecosystem where everyone has quick, easy, low-cost, and hassle-free access to powerful AIs. Openfabric addresses the most challenging problems faced by AI platforms by: - Lowering the infrastructure demand and technical know-how required to utilize AI-Apps, facilitating new market opportunities; - Simulating fair market competition as an essential factor to create large, vibrant, and collaborative communities; - Leveraging blockchain technologies to ensure execution scalability and eliminate vendor lockup.","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Other, Science and Engineering, Software",1,11-50,Andrei Tara,2,,2023-10-18,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,"Alpha Capital, Digitata Capital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Orbem,https://www.crunchbase.com/organization/orbem-ff8b,Active,,"Artificial Intelligence (AI), Information Technology, Sensor","Munich, Bayern, Germany",Orbem is a sensor-based AI breeding monitoring system.,"7,232","European Union (EU), Europe, Middle East, and Africa (EMEA)",85748,$1M to $10M,2019-01-01,year,,,,,For Profit,https://orbem.ai/,https://twitter.com/orbem_ai,,https://www.linkedin.com/company/orbem-ai/,"Orbem is a sensor-based AI breeding monitoring system. Its magnetic resonance imaging analyzes and classifies biological samples, revolutionizing the way it produces food to meet the needs of a rising population. IT also helps customers optimize their processing lines for cost efficiency creating high-quality products and new revenue streams.","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",3,51-100,"Maria Laparidou, Miguel Molina Romero, Pedro Gómez",5,Early Stage Venture,2023-10-11,30000000,EUR,31870715,Series A,30000000,EUR,31870715,Series A,35200000,EUR,36968479,39500000,EUR,41845253,"European Innovation Council, Possible Ventures, 83North, The Venture Collective, Hanno Renner",3,16,,,,,,,,,,,,,,Private,,,,,,,,,,,
ORDA,https://www.crunchbase.com/organization/orda,Active,,"Food and Beverage, Software","Munich, Bayern, Germany",ORDA is a platform allowing guests to order and pay for food and beverage on a digital menu.,"286,544","European Union (EU), Europe, Middle East, and Africa (EMEA)",81671,,2017-01-01,year,,,,,For Profit,https://www.orda-app.com,,https://www.facebook.com/ordaapp/,https://www.linkedin.com/company/orda-technologies/,"ORDA develops digital products for gastronomy businesses to realize their potential. They create a digital experience culture for restauranteurs, their staff, and guests.","Food and Beverage, Software",3,1-10,"Christian Feuerbacher, Janis Marquardt, Peter Juras",1,Seed,2018-08-01,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Seed GmbH,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
