Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
cang.eco,https://www.crunchbase.com/organization/cang-eco,Active,,"Beauty, E-Commerce, Fast-Moving Consumer Goods","Frankfurt, Hessen, Germany",cang.eco is Europe's subscription platform for clean & green products. We combine the best third party brands with own products.,"136,569","European Union (EU), Europe, Middle East, and Africa (EMEA)",60386,,2019-02-02,day,,,,,For Profit,http://www.cang.eco,,https://www.facebook.com/cang.eco,https://www.linkedin.com/company/cang-eco/,"cang.eco is a subscription service for healthy and sustainable products for your home and body. We identify the best products, include our community in the selection process and offer them a peace of mind model so they don't have to worry anymore if products are good for them or the environment. We also develop our own products and brands and involve our community in active challenges to improve their daily lives.","Commerce and Shopping, Consumer Goods, Real Estate",1,1-10,Gerald Heydenreich,1,Seed,2020-07-05,2800000,EUR,3149312,Seed,2800000,EUR,3149312,Seed,2800000,EUR,3149312,2800000,EUR,3149312,"BM H Beteiligungs-Managementgesellschaft Hessen, Conny & Co, Henkel Ventures",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cansativa Group,https://www.crunchbase.com/organization/cansativa-group,Active,,"B2B, Cannabis, Pharmaceutical, Wholesale","Frankfurt, Hessen, Germany",WE ENABLE CANNABIS - Building the largest cannabis platform and offering the most desirable products and brands,"56,499","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2017-01-01,year,,,,,For Profit,https://www.cansativa-group.com,,,https://www.linkedin.com/company/18468896,"We are creating an accessible ecosystem – together with the people. As Cansativa Group, we are resolutely blazing new trails alongside governmental bodies, administrators and our commercial partners as we are developing a dependable and diversified product and service landscape in Germany and Europe. Cannabis is an innovative future industry with enormous potential. We are the platform that makes cannabis available in Germany and Europe!","Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care, Other",3,11-50,"Benedikt Sons, Benedikt Sons, Jakob Sons",4,Early Stage Venture,2022-02-16,15000000,USD,15000000,Series B,15000000,USD,15000000,Series B,19500000,USD,19500000,20700000,USD,20700000,"Greenfield Global, Northern Swan, Casa Verde Capital, Argonautic Ventures, Alluti",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Captiq,https://www.crunchbase.com/organization/captiq,Active,,"Financial Services, FinTech","Frankfurt, Hessen, Germany","Captiq is a a digital online financing platform for doctors, pharmacists, lawyers and other chamber professions.","144,928","European Union (EU), Europe, Middle East, and Africa (EMEA)",60311,,2017-01-01,year,,,,,For Profit,https://www.captiq.com,https://twitter.com/CAPTIQ2018,https://www.facebook.com/Captiq-165465234387692/,https://www.linkedin.com/company/captiq/,"CAPTIQ will be the first alternative online financing solution available the needs of chamber professions. CAPTIQ operates a B2B platform, which is the granting of loans Chambersber simplifies, for example, for the establishment of a doctor's office, an engineering office or a law firm. Especially at Amounts under 100,000 euros, it can just for entrepreneurs one To be challenged to receive a classic bank loan for this purpose such volumes are not economically attractive to traditional financiers are. Alternative online financing is common for these professionals not accessible as the vast majority of these chamber occupationsn not formed as corporations; P2P financing platforms turn, are not based on the requirements of loan amount and term aligned. CAPTIQ offers rating-dependent financing to marketable ones Conditions in the range from 5,000 to 750,000 euros.",Financial Services,2,11-50,"Lorenz Beimler, Soraya Braun",3,,2023-02-27,,,,Venture - Series Unknown,,,,Venture - Series Unknown,2600000,EUR,2924088,2600000,EUR,2924088,"Sino AG, Hessen Kapital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cardisio,https://www.crunchbase.com/organization/cardisio,Active,,"Artificial Intelligence (AI), Fitness, Health Care, Wellness","Frankfurt, Hessen, Germany",Cardisio is a company that uses artificial intelligence in a non-invasive screening test for coronary and structural heart diseases.,"37,784","European Union (EU), Europe, Middle East, and Africa (EMEA)",60549,$1M to $10M,2016-01-01,year,,,,,For Profit,https://cardis.io/,https://twitter.com/Crdsio,https://www.facebook.com/Cardisio,https://www.linkedin.com/company/cardisio/?originalSubdomain=af,"Cardisio is a mobile health tech company that uses artificial intelligence in a non-invasive screening test for coronary and structural heart diseases. The Cardisiography test can detect heart disease early, allowing for preventive treatment to avoid a potentially fatal heart attack. Cardisiography analyzes the individual three-dimensional electrophysical profile of the heart and recognizes pathological patterns of heart diseases using a proprietary algorithm and neural networks (AI). The test requires a PC to access the web service (Cardisio Cloud), a data collector (e.g. a Cardisiograph), and commercially available ECG cables as well as five disposable electrodes.","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software, Sports",4,11-50,"Burghardt Tenderich, Gero Tenderich, Klaus Tenderich, Meik Baumeister",3,,2023-01-17,342484,GBP,420698,Grant,5000000,EUR,5214547,Venture - Series Unknown,8500000,EUR,9285574,9706272,USD,9706272,"LEA Partners, SBRI Healthcare, Jim Davidson, Shawn O'Neill",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
CargoSteps,https://www.crunchbase.com/organization/cargosteps,Active,,"Logistics, Shipping, Software, Transportation","Frankfurt, Hessen, Germany",CargoSteps is a platform for automated backloads in B2B logistics built on a cross company real-time track & trace solution. ,"158,070","European Union (EU), Europe, Middle East, and Africa (EMEA)",60329,$1M to $10M,2015-01-01,year,,,,,For Profit,https://www.cargosteps.com/,https://www.twitter.com/cargosteps,https://www.facebook.com/CargoSteps/,https://www.linkedin.com/company/10907319,"CargoSteps is a platform for automated backloads in B2B express and courier logistics built on a cross company real-time track & trace solution that provides proactive status updates. Processes with SMEs in logistics are very time and cost intensive. The need for transparency and real-time status updates of shipments in the time critical express and courier market is very strong. Also 95% of car to van sized vehicles in this market are driving back empty after delivering a shipment, because those SMEs have only a small regional network that provides them with jobs and with the high pace in this time critical market, they can't organize backloads in time. An essential USP of CargoSteps is the cross company functionality with multiple parties of every size. Small companies usually have no system at all for their daily work and medium sized companies in this market have only isolated solutions that can't be used with their partners and subcontractors. With CargoSteps they can work with any company worldwide in less than 2 minutes. This opens completely new possibilities like the automated marketplace for backloads which you only have with slow and time uncritical general cargo shipments for big trucks with a minimum shipment size of one pallet. Everything below that gets ignored. CargoSteps on the other hand focuses on shipment sizes usually below a pallet but doesn't exclude any larger shipments. With CargoSteps' marketplace companies can improve their turnover about 50% while improving their service and freeing resources with the track & trace solution.","Software, Transportation",1,1-10,Murat Karakaya,4,Seed,2017-03-05,12500,EUR,13276,Grant,200000,EUR,222767,Seed,200000,EUR,222767,262500,EUR,290915,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cashlink,https://www.crunchbase.com/organization/cashlink,Active,,"Cryptocurrency, Financial Services, FinTech, Software","Frankfurt, Hessen, Germany",Cashlink empowers businesses to easily offer investments in alternative assets to their end customers using tokenization technology.,"36,651","European Union (EU), Europe, Middle East, and Africa (EMEA)",60316,$1B to $10B,2018-11-01,month,,,,,For Profit,https://cashlink.de,https://twitter.com/cashlink_de,https://www.facebook.com/cashlink.de/,https://www.linkedin.com/company/cashlink,"Cashlink is one of Europe’s leading Investment-Infrastructure-as-a-Service FinTechs.  Cashlink empowers businesses to offer their end customers investments in alternative assets (Real Estate, Renewables, Collectibles etc.). All-in-one, with a fast time to market and costs savings. Cashlink’s regulatory licenses and compliant tokenization technology allow Cashlink’s customers to focus on their core business. Customers include renowned financial institutions such as Bankhaus Scheich, Hauck & Aufhäuser & Lampe, Lloyd Fonds AG but also leading investment platforms such as WIWIN or Econos. Cashlink is a cooperation partner of Deutsche Börse and a two-time winner of the FinTech Germany Award.","Blockchain and Cryptocurrency, Financial Services, Payments, Software",2,11-50,"Lars Olsson, Michael Duttlinger",5,Early Stage Venture,2023-06-27,7000000,EUR,7670283,Series A,7000000,EUR,7670283,Series A,7000000,EUR,7670283,7000000,EUR,7670283,"seed + speed Ventures, FinLab, Futury Capital, w3.fund, BM H Beteiligungs-Managementgesellschaft Hessen",4,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
ChefsList,https://www.crunchbase.com/organization/chefslist-klein-und-harris-gbr,Active,,"B2B, Food and Beverage, Information Technology, SaaS, Software","Frankfurt, Hessen, Germany",Sales and Marketing Software for Food Wholesalers,"263,374","European Union (EU), Europe, Middle East, and Africa (EMEA)",60322,$1M to $10M,2018-08-01,day,,,,,For Profit,https://www.chefslist.de/,,,https://www.linkedin.com/company/chefslist/,,"Food and Beverage, Information Technology, Other, Software",3,11-50,"André Antarki Klein, Mitch Seguin, William Harris",1,Seed,2022-03-01,,,,Seed,,,,Seed,,,,,,,Unpopular Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Churnlify,https://www.crunchbase.com/organization/churnlify,Active,,"Analytics, Machine Learning","Frankfurt, Hessen, Germany",Advanced ML-powered Sales Analytics for SMUs,"148,461","European Union (EU), Europe, Middle East, and Africa (EMEA)",60329,,2018-07-01,month,,,,,For Profit,https://www.churnlify.com,,,,"Churnlify offers advanced ML-powered Sales Analytics for SMUs in the German-speaking DACH region.  By allowing SMUs to easily plug-in their B2B sales team data into Churnlify's ""workbench"" of Machine-Learning powered sales analytics algorithms and dashboards, SMUs are able to receive access to modern sales analytic technology without the costs and efforts required in scaling an own advanced Data Science department.  Churnlify seeks to provide SMUs with a ""Plug & Play"" solution that gives tangible recommendations to the sales team within minutes on how to improve their: 1. Revenue-At-Risk: Receive advanced insights into which customer accounts exhibit a high likelihood of reduced renewal 2. Churn Prediction: Catch early warning-signs of which customers are likely to Churn and proactively implement effective retention measures 3. Cross-/ Upsell: Identify high probability Cross- and Upsell potentials within their existing customer base 4. Customer Lifetime Value: Uncover effective campaigns to expand the Lifetime Value of each of their customer subsegments","Artificial Intelligence (AI), Data and Analytics, Software",1,11-50,Fred Geef,1,Seed,2018-07-01,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,Lucina Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Clark,https://www.crunchbase.com/organization/clark-2,Active,,"FinTech, Insurance, InsurTech","Frankfurt, Hessen, Germany",Clark is an insurance platform that provides full insurance cover.,"9,828","European Union (EU), Europe, Middle East, and Africa (EMEA)",60329,$1B to $10B,2015-06-01,month,,,,,For Profit,https://www.clark.de,https://twitter.com/ClarkGermany,https://www.facebook.com/ClarkGermany,https://www.linkedin.com/company/clark-germany,"Clark is an insurance platform providing transparent, cheap and comprehensive insurance coverage. By combining technology and insurance expertise, Clark offers users simple, fair and customer-centric insurance advice. The Berlin-based company was founded in June 2015 by Dr. Christopher Oster and Steffen Glomb. Clark is supported by FinTech incubator FinLeap and the insurance think tank ITA - ""Institute for Transparency"".",Financial Services,4,501-1000,"Chris Lodde, Christopher Oster, Dr. Marco Adelt, Steffen Glomb",6,Late Stage Venture,2021-01-12,69000000,EUR,84239724,Series C,69000000,EUR,84239724,Series C,128050383,USD,128050383,133658631,USD,133658631,"Tencent, Axel Springer, Target Global, Heliad AG, finleap",5,21,3,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
Cloudbrixx,https://www.crunchbase.com/organization/cloudbrixx,Active,,"Software, Software Engineering","Frankfurt, Hessen, Germany",Cloudbrixx is versatile software for holistic construction and real estate management.,"299,603","European Union (EU), Europe, Middle East, and Africa (EMEA)",60323,Less than $1M,2015-01-01,year,,,,,For Profit,https://www.cloudbrixx.de,,,https://www.linkedin.com/company/cloudbrixxgmbh/,Cloudbrixx offers virtual project rooms for real estate projects. They offers  tailor-made solutions from planning through the construction phase to building operation and property management. It is a cloud based platform ensures mobile accessibility. They are specialized set of applications and tools for managing a property's life cycle.,"Science and Engineering, Software",,11-50,,1,Seed,2022-11-01,,,,Seed,,,,Seed,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
CoinAnalyst,https://www.crunchbase.com/organization/coinanalyst,Active,,"Cryptocurrency, Financial Services","Frankfurt, Hessen, Germany",CoinAnalyst is an information and analysis platform for all cryptocurrencies and ICOs worldwide.,"330,603","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-01-01,day,,,,,For Profit,https://coinanalyst.tech,https://twitter.com/coinanalysttech,https://www.facebook.com/CoinAnalyst.tech/,https://www.linkedin.com/company/coin-analyst,,"Blockchain and Cryptocurrency, Financial Services, Payments, Software",2,1-10,"Pascal Lauria, Tobias Schnorr",1,,2023-11-29,,,,Undisclosed,,,,Undisclosed,,,,,,,Blockchain Founders Fund,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Convercycle Bikes,https://www.crunchbase.com/organization/convercycle-bikes,Active,,"Consumer Goods, Electric Vehicle, Product Management","Frankfurt, Hessen, Germany",Convercycle Bikes is a developer of electric bicycles.,"1,179,694","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2019-01-01,year,,,,,For Profit,https://www.convercycle.com/,https://twitter.com/ConvercycleBike,https://www.facebook.com/ConvercycleBikes,https://www.linkedin.com/company/convercyclebikes,Convercycle Bikes stand for sustainable mobility in urban areas. The company developed a bicycle that combines the advantages of a maneuverable city bike with the transport options of a cargo bike: the Convercycle Bike!,"Consumer Goods, Other, Transportation",,1-10,,1,,2019-03-07,,,,Non-equity Assistance,,,,,,,,,,,VentureOut,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
